sample_multiplier,sample_count_per_role,candidate_status,macro_step,epoch,accuracy,cross_entropy
4,1024,failed_threshold,3,6,0.890625,0.41184043884277344
4,1024,failed_threshold,3,7,0.890625,0.4386146068572998
4,1024,failed_threshold,3,8,0.8984375,0.44970881938934326
4,1024,failed_threshold,3,9,0.8880208134651184,0.4638769328594208
4,1024,failed_threshold,3,10,0.8880208134651184,0.5179314613342285
4,1024,failed_threshold,3,11,0.8828125,0.5151768326759338
4,1024,failed_threshold,3,12,0.9010416865348816,0.4778585731983185
4,1024,failed_threshold,3,13,0.8958333134651184,0.5182754993438721
4,1024,failed_threshold,3,14,0.8854166865348816,0.536896288394928
4,1024,failed_threshold,3,15,0.8880208134651184,0.5549660325050354
4,1024,failed_threshold,3,16,0.8723958134651184,0.633168637752533
4,1024,failed_threshold,3,17,0.9010416865348816,0.5801147818565369
4,1024,failed_threshold,3,18,0.9010416865348816,0.5927829742431641
4,1024,failed_threshold,3,19,0.8854166865348816,0.5890222191810608
4,1024,failed_threshold,3,20,0.9010416865348816,0.5461745262145996
4,1024,failed_threshold,4,1,0.904296875,0.5147233009338379
4,1024,failed_threshold,4,2,0.896484375,0.4817933142185211
4,1024,failed_threshold,4,3,0.890625,0.4705687463283539
4,1024,failed_threshold,4,4,0.90234375,0.41416895389556885
4,1024,failed_threshold,4,5,0.896484375,0.4340558350086212
4,1024,failed_threshold,4,6,0.89453125,0.4585130214691162
4,1024,failed_threshold,4,7,0.89453125,0.3942258358001709
4,1024,failed_threshold,4,8,0.8984375,0.4101382791996002
4,1024,failed_threshold,4,9,0.896484375,0.4063471257686615
4,1024,failed_threshold,4,10,0.912109375,0.37687158584594727
4,1024,failed_threshold,4,11,0.896484375,0.3546530604362488
4,1024,failed_threshold,4,12,0.8984375,0.3811328113079071
4,1024,failed_threshold,4,13,0.8984375,0.38696569204330444
4,1024,failed_threshold,4,14,0.892578125,0.42883485555648804
4,1024,failed_threshold,4,15,0.904296875,0.3679930865764618
4,1024,failed_threshold,4,16,0.900390625,0.3780427575111389
4,1024,failed_threshold,4,17,0.8984375,0.38582876324653625
4,1024,failed_threshold,4,18,0.888671875,0.3912082314491272
4,1024,failed_threshold,4,19,0.890625,0.4155464768409729
4,1024,failed_threshold,4,20,0.892578125,0.4099847972393036
4,1024,failed_threshold,5,1,0.8984375,0.5005782842636108
4,1024,failed_threshold,5,2,0.893750011920929,0.4627891480922699
4,1024,failed_threshold,5,3,0.8921874761581421,0.4390840530395508
4,1024,failed_threshold,5,4,0.893750011920929,0.4632050395011902
4,1024,failed_threshold,5,5,0.8921874761581421,0.4860313832759857
4,1024,failed_threshold,5,6,0.8968750238418579,0.4642272889614105
4,1024,failed_threshold,5,7,0.8890625238418579,0.49132466316223145
4,1024,failed_threshold,5,8,0.887499988079071,0.4788762927055359
4,1024,failed_threshold,5,9,0.895312488079071,0.48613157868385315
4,1024,failed_threshold,5,10,0.8812500238418579,0.5261794328689575
4,1024,failed_threshold,5,11,0.8765624761581421,0.5489542484283447
4,1024,failed_threshold,5,12,0.8999999761581421,0.5354580879211426
4,1024,failed_threshold,5,13,0.890625,0.546291708946228
4,1024,failed_threshold,5,14,0.8843749761581421,0.5826462507247925
4,1024,failed_threshold,5,15,0.8828125,0.5956518054008484
4,1024,failed_threshold,5,16,0.8812500238418579,0.6083468198776245
4,1024,failed_threshold,5,17,0.895312488079071,0.6135600805282593
4,1024,failed_threshold,5,18,0.885937511920929,0.6276664137840271
4,1024,failed_threshold,5,19,0.887499988079071,0.6170269250869751
4,1024,failed_threshold,5,20,0.8828125,0.645972728729248
4,1024,failed_threshold,6,1,0.8932291865348816,0.49037495255470276
4,1024,failed_threshold,6,2,0.8984375,0.4688197374343872
4,1024,failed_threshold,6,3,0.8984375,0.43702566623687744
4,1024,failed_threshold,6,4,0.8932291865348816,0.4595581591129303
4,1024,failed_threshold,6,5,0.89453125,0.43979716300964355
4,1024,failed_threshold,6,6,0.8997395634651184,0.4443955719470978
4,1024,failed_threshold,6,7,0.8919270634651184,0.44889548420906067
4,1024,failed_threshold,6,8,0.9036458134651184,0.444410115480423
4,1024,failed_threshold,6,9,0.88671875,0.4794766902923584
4,1024,failed_threshold,6,10,0.87890625,0.4854947626590729
4,1024,failed_threshold,6,11,0.8880208134651184,0.5148776173591614
4,1024,failed_threshold,6,12,0.8776041865348816,0.5133670568466187
4,1024,failed_threshold,6,13,0.8815104365348816,0.5453107357025146
4,1024,failed_threshold,6,14,0.8880208134651184,0.5506221652030945
4,1024,failed_threshold,6,15,0.8841145634651184,0.5797274708747864
4,1024,failed_threshold,6,16,0.8828125,0.5864582061767578
4,1024,failed_threshold,6,17,0.8828125,0.5787380337715149
4,1024,failed_threshold,6,18,0.87890625,0.6466560959815979
4,1024,failed_threshold,6,19,0.87109375,0.6379627585411072
4,1024,failed_threshold,6,20,0.87890625,0.6335923075675964
4,1024,failed_threshold,7,1,0.8950892686843872,0.4872763454914093
4,1024,failed_threshold,7,2,0.8928571343421936,0.43532794713974
4,1024,failed_threshold,7,3,0.8973214030265808,0.4111761450767517
4,1024,failed_threshold,7,4,0.8984375,0.3996889591217041
4,1024,failed_threshold,7,5,0.8984375,0.39875611662864685
4,1024,failed_threshold,7,6,0.9006696343421936,0.426105260848999
4,1024,failed_threshold,7,7,0.8950892686843872,0.4539307653903961
4,1024,failed_threshold,7,8,0.9040178656578064,0.4674144685268402
4,1024,failed_threshold,7,9,0.8861607313156128,0.4959118068218231
4,1024,failed_threshold,7,10,0.8917410969734192,0.5106617212295532
4,1024,failed_threshold,7,11,0.8984375,0.5087445974349976
4,1024,failed_threshold,7,12,0.8805803656578064,0.5325751900672913
4,1024,failed_threshold,7,13,0.8928571343421936,0.5551813840866089
4,1024,failed_threshold,7,14,0.8828125,0.5920994877815247
4,1024,failed_threshold,7,15,0.890625,0.5808002352714539
4,1024,failed_threshold,7,16,0.8839285969734192,0.6531900763511658
4,1024,failed_threshold,7,17,0.8816964030265808,0.6772341132164001
4,1024,failed_threshold,7,18,0.8950892686843872,0.6206497550010681
4,1024,failed_threshold,7,19,0.8828125,0.6779006123542786
4,1024,failed_threshold,7,20,0.8805803656578064,0.6539815068244934
4,1024,failed_threshold,8,1,0.8984375,0.4325309693813324
4,1024,failed_threshold,8,2,0.888671875,0.403310626745224
4,1024,failed_threshold,8,3,0.8916015625,0.3926829993724823
4,1024,failed_threshold,8,4,0.8857421875,0.3750728964805603
4,1024,failed_threshold,8,5,0.8896484375,0.3648589849472046
4,1024,failed_threshold,8,6,0.880859375,0.35591548681259155
4,1024,failed_threshold,8,7,0.896484375,0.3621852993965149
4,1024,failed_threshold,8,8,0.89453125,0.3532506823539734
4,1024,failed_threshold,8,9,0.900390625,0.3280356228351593
4,1024,failed_threshold,8,10,0.8916015625,0.3486587405204773
4,1024,failed_threshold,8,11,0.9013671875,0.34413832426071167
4,1024,failed_threshold,8,12,0.890625,0.37024396657943726
4,1024,failed_threshold,8,13,0.8955078125,0.34675106406211853
4,1024,failed_threshold,8,14,0.8935546875,0.33794498443603516
4,1024,failed_threshold,8,15,0.9033203125,0.3436112403869629
4,1024,failed_threshold,8,16,0.8984375,0.36383485794067383
4,1024,failed_threshold,8,17,0.876953125,0.38041871786117554
4,1024,failed_threshold,8,18,0.89453125,0.36666691303253174
4,1024,failed_threshold,8,19,0.8994140625,0.3432663083076477
4,1024,failed_threshold,8,20,0.8984375,0.36759206652641296
4,1024,failed_threshold,9,1,0.8975694179534912,0.4872289299964905
4,1024,failed_threshold,9,2,0.8923611044883728,0.4636305272579193
4,1024,failed_threshold,9,3,0.8871527910232544,0.4399797022342682
4,1024,failed_threshold,9,4,0.9001736044883728,0.4152638018131256
4,1024,failed_threshold,9,5,0.8958333134651184,0.40572550892829895
4,1024,failed_threshold,9,6,0.9019097089767456,0.402165025472641
4,1024,failed_threshold,9,7,0.890625,0.44302549958229065
4,1024,failed_threshold,9,8,0.8958333134651184,0.439150333404541
4,1024,failed_threshold,9,9,0.8958333134651184,0.4242136478424072
4,1024,failed_threshold,9,10,0.8932291865348816,0.45804309844970703
4,1024,failed_threshold,9,11,0.8871527910232544,0.46717050671577454
4,1024,failed_threshold,9,12,0.8932291865348816,0.4690658748149872
4,1024,failed_threshold,9,13,0.8871527910232544,0.5044599771499634
4,1024,failed_threshold,9,14,0.8862847089767456,0.4893612861633301
4,1024,failed_threshold,9,15,0.8932291865348816,0.4695221483707428
4,1024,failed_threshold,9,16,0.8723958134651184,0.5488357543945312
4,1024,failed_threshold,9,17,0.8845486044883728,0.531701922416687
4,1024,failed_threshold,9,18,0.8932291865348816,0.491852343082428
4,1024,failed_threshold,9,19,0.8871527910232544,0.533415675163269
4,1024,failed_threshold,9,20,0.8871527910232544,0.5575971603393555
4,1024,failed_threshold,10,1,0.8765624761581421,0.49947428703308105
4,1024,failed_threshold,10,2,0.882031261920929,0.47834911942481995
4,1024,failed_threshold,10,3,0.885937511920929,0.4374864101409912
4,1024,failed_threshold,10,4,0.891406238079071,0.43220123648643494
4,1024,failed_threshold,10,5,0.889843761920929,0.42359256744384766
4,1024,failed_threshold,10,6,0.8828125,0.4452408254146576
4,1024,failed_threshold,10,7,0.887499988079071,0.4526382088661194
4,1024,failed_threshold,10,8,0.891406238079071,0.4310562014579773
4,1024,failed_threshold,10,9,0.8882812261581421,0.44055500626564026
4,1024,failed_threshold,10,10,0.8843749761581421,0.4312798082828522
4,1024,failed_threshold,10,11,0.874218761920929,0.46084386110305786
4,1024,failed_threshold,10,12,0.883593738079071,0.4735289216041565
4,1024,failed_threshold,10,13,0.88671875,0.48596444725990295
4,1024,failed_threshold,10,14,0.887499988079071,0.487740695476532
4,1024,failed_threshold,10,15,0.87890625,0.4901812672615051
4,1024,failed_threshold,10,16,0.8921874761581421,0.48024043440818787
4,1024,failed_threshold,10,17,0.8804687261581421,0.5265632271766663
4,1024,failed_threshold,10,18,0.882031261920929,0.5459741353988647
4,1024,failed_threshold,10,19,0.875781238079071,0.5505817532539368
4,1024,failed_threshold,10,20,0.882031261920929,0.5518132448196411
8,2048,failed_threshold,1,1,0.9296875,0.25747400522232056
8,2048,failed_threshold,1,2,0.9453125,0.21766012907028198
8,2048,failed_threshold,1,3,0.921875,0.23444262146949768
8,2048,failed_threshold,1,4,0.9453125,0.18385033309459686
8,2048,failed_threshold,1,5,0.9375,0.22426737844944
8,2048,failed_threshold,1,6,0.9375,0.19175170361995697
8,2048,failed_threshold,1,7,0.9375,0.17282019555568695
8,2048,failed_threshold,1,8,0.9609375,0.15681087970733643
8,2048,failed_threshold,1,9,0.9453125,0.1698846071958542
8,2048,failed_threshold,1,10,0.953125,0.15241315960884094
8,2048,failed_threshold,1,11,0.953125,0.14038953185081482
8,2048,failed_threshold,1,12,0.9453125,0.1381698101758957
8,2048,failed_threshold,1,13,0.9609375,0.13048943877220154
8,2048,failed_threshold,1,14,0.953125,0.11218835413455963
8,2048,failed_threshold,1,15,0.953125,0.1477515697479248
8,2048,failed_threshold,1,16,0.9609375,0.13188497722148895
8,2048,failed_threshold,1,17,0.96875,0.1499229520559311
8,2048,failed_threshold,1,18,0.9375,0.1372498869895935
8,2048,failed_threshold,1,19,0.9609375,0.1355782449245453
8,2048,failed_threshold,1,20,0.953125,0.17945808172225952
8,2048,failed_threshold,2,1,0.9453125,0.4083213210105896
8,2048,failed_threshold,2,2,0.94140625,0.3928035497665405
8,2048,failed_threshold,2,3,0.9375,0.3570159077644348
8,2048,failed_threshold,2,4,0.921875,0.4036170542240143
8,2048,failed_threshold,2,5,0.91796875,0.34514114260673523
8,2048,failed_threshold,2,6,0.9296875,0.36508527398109436
8,2048,failed_threshold,2,7,0.92578125,0.3270847201347351
8,2048,failed_threshold,2,8,0.92578125,0.31951797008514404
8,2048,failed_threshold,2,9,0.91796875,0.3446476459503174
8,2048,failed_threshold,2,10,0.9140625,0.33985233306884766
8,2048,failed_threshold,2,11,0.921875,0.32681548595428467
8,2048,failed_threshold,2,12,0.92578125,0.31257364153862
8,2048,failed_threshold,2,13,0.91015625,0.3288462460041046
8,2048,failed_threshold,2,14,0.921875,0.3189679980278015
8,2048,failed_threshold,2,15,0.9296875,0.33019840717315674
8,2048,failed_threshold,2,16,0.9296875,0.3427477777004242
8,2048,failed_threshold,2,17,0.921875,0.32988449931144714
8,2048,failed_threshold,2,18,0.921875,0.3164418935775757
8,2048,failed_threshold,2,19,0.91796875,0.32132241129875183
8,2048,failed_threshold,2,20,0.9375,0.33945944905281067
8,2048,failed_threshold,3,1,0.9166666865348816,0.3788386285305023
8,2048,failed_threshold,3,2,0.9192708134651184,0.3341231048107147
8,2048,failed_threshold,3,3,0.921875,0.32254788279533386
8,2048,failed_threshold,3,4,0.9192708134651184,0.34557268023490906
8,2048,failed_threshold,3,5,0.921875,0.2988166809082031
8,2048,failed_threshold,3,6,0.9166666865348816,0.29919910430908203
8,2048,failed_threshold,3,7,0.921875,0.3023146092891693
8,2048,failed_threshold,3,8,0.9244791865348816,0.3378194570541382
8,2048,failed_threshold,3,9,0.9192708134651184,0.34941840171813965
8,2048,failed_threshold,3,10,0.9088541865348816,0.38311567902565
8,2048,failed_threshold,3,11,0.9010416865348816,0.3809647560119629
8,2048,failed_threshold,3,12,0.9244791865348816,0.3831477165222168
8,2048,failed_threshold,3,13,0.8984375,0.41281819343566895
8,2048,failed_threshold,3,14,0.9114583134651184,0.40279170870780945
8,2048,failed_threshold,3,15,0.9140625,0.43242576718330383
8,2048,failed_threshold,3,16,0.8932291865348816,0.49623873829841614
8,2048,failed_threshold,3,17,0.9036458134651184,0.45219168066978455
8,2048,failed_threshold,3,18,0.9088541865348816,0.4486171305179596
8,2048,failed_threshold,3,19,0.9088541865348816,0.4944117069244385
8,2048,failed_threshold,3,20,0.890625,0.5216149687767029
8,2048,failed_threshold,4,1,0.92578125,0.33420124650001526
8,2048,failed_threshold,4,2,0.923828125,0.3085246682167053
8,2048,failed_threshold,4,3,0.93359375,0.29083502292633057
8,2048,failed_threshold,4,4,0.931640625,0.2764442563056946
8,2048,failed_threshold,4,5,0.927734375,0.2704411745071411
8,2048,failed_threshold,4,6,0.919921875,0.29078540205955505
8,2048,failed_threshold,4,7,0.9296875,0.2899385094642639
8,2048,failed_threshold,4,8,0.927734375,0.26246869564056396
8,2048,failed_threshold,4,9,0.927734375,0.2695591449737549
8,2048,failed_threshold,4,10,0.93359375,0.25870946049690247
8,2048,failed_threshold,4,11,0.927734375,0.26577839255332947
8,2048,failed_threshold,4,12,0.935546875,0.2617824971675873
8,2048,failed_threshold,4,13,0.93359375,0.28065091371536255
8,2048,failed_threshold,4,14,0.93359375,0.265787810087204
8,2048,failed_threshold,4,15,0.921875,0.2875940501689911
8,2048,failed_threshold,4,16,0.94140625,0.25836533308029175
8,2048,failed_threshold,4,17,0.923828125,0.271700382232666
8,2048,failed_threshold,4,18,0.9375,0.26364412903785706
8,2048,failed_threshold,4,19,0.9375,0.2531779408454895
8,2048,failed_threshold,4,20,0.9375,0.26009488105773926
8,2048,failed_threshold,5,1,0.921875,0.29913219809532166
8,2048,failed_threshold,5,2,0.9281250238418579,0.2752389907836914
8,2048,failed_threshold,5,3,0.9281250238418579,0.2736284136772156
8,2048,failed_threshold,5,4,0.926562488079071,0.264789879322052
8,2048,failed_threshold,5,5,0.9312499761581421,0.2574536204338074
8,2048,failed_threshold,5,6,0.9390624761581421,0.23798875510692596
8,2048,failed_threshold,5,7,0.9234374761581421,0.257756769657135
8,2048,failed_threshold,5,8,0.9234374761581421,0.2874021828174591
8,2048,failed_threshold,5,9,0.932812511920929,0.233366921544075
8,2048,failed_threshold,5,10,0.926562488079071,0.26631322503089905
8,2048,failed_threshold,5,11,0.918749988079071,0.26274845004081726
8,2048,failed_threshold,5,12,0.917187511920929,0.3250407874584198
8,2048,failed_threshold,5,13,0.9125000238418579,0.3028391897678375
8,2048,failed_threshold,5,14,0.9156249761581421,0.3245142102241516
8,2048,failed_threshold,5,15,0.926562488079071,0.2651411294937134
8,2048,failed_threshold,5,16,0.9140625,0.3501163125038147
8,2048,failed_threshold,5,17,0.9234374761581421,0.3542347550392151
8,2048,failed_threshold,5,18,0.9296875,0.3446376323699951
8,2048,failed_threshold,5,19,0.9156249761581421,0.36501389741897583
8,2048,failed_threshold,5,20,0.9234374761581421,0.35099557042121887
8,2048,failed_threshold,6,1,0.9270833134651184,0.3087771534919739
8,2048,failed_threshold,6,2,0.9296875,0.29115408658981323
8,2048,failed_threshold,6,3,0.9283854365348816,0.2954116463661194
8,2048,failed_threshold,6,4,0.9296875,0.2957479953765869
8,2048,failed_threshold,6,5,0.93359375,0.2818203270435333
8,2048,failed_threshold,6,6,0.9244791865348816,0.3123750388622284
8,2048,failed_threshold,6,7,0.9140625,0.29808151721954346
8,2048,failed_threshold,6,8,0.9283854365348816,0.31241855025291443
8,2048,failed_threshold,6,9,0.9270833134651184,0.3179818093776703
8,2048,failed_threshold,6,10,0.9231770634651184,0.32065513730049133
8,2048,failed_threshold,6,11,0.91796875,0.3661177456378937
8,2048,failed_threshold,6,12,0.9205729365348816,0.35263416171073914
8,2048,failed_threshold,6,13,0.9244791865348816,0.34132394194602966
8,2048,failed_threshold,6,14,0.921875,0.3490197956562042
8,2048,failed_threshold,6,15,0.9153645634651184,0.38771918416023254
8,2048,failed_threshold,6,16,0.9075520634651184,0.3859340250492096
8,2048,failed_threshold,6,17,0.9088541865348816,0.41810235381126404
8,2048,failed_threshold,6,18,0.91796875,0.4162962734699249
8,2048,failed_threshold,6,19,0.9244791865348816,0.36755943298339844
8,2048,failed_threshold,6,20,0.9114583134651184,0.4158999025821686
8,2048,failed_threshold,7,1,0.9107142686843872,0.3457995057106018
8,2048,failed_threshold,7,2,0.9241071343421936,0.29518818855285645
8,2048,failed_threshold,7,3,0.9229910969734192,0.3051892817020416
8,2048,failed_threshold,7,4,0.9229910969734192,0.2819327712059021
8,2048,failed_threshold,7,5,0.9207589030265808,0.2971166670322418
8,2048,failed_threshold,7,6,0.9296875,0.29296523332595825
8,2048,failed_threshold,7,7,0.9241071343421936,0.29392242431640625
8,2048,failed_threshold,7,8,0.9263392686843872,0.29677969217300415
8,2048,failed_threshold,7,9,0.9252232313156128,0.29037970304489136
8,2048,failed_threshold,7,10,0.9274553656578064,0.29780441522598267
8,2048,failed_threshold,7,11,0.921875,0.29082003235816956
8,2048,failed_threshold,7,12,0.9174107313156128,0.3401796519756317
8,2048,failed_threshold,7,13,0.9162946343421936,0.40377476811408997
8,2048,failed_threshold,7,14,0.9229910969734192,0.3615923523902893
8,2048,failed_threshold,7,15,0.9207589030265808,0.39239007234573364
8,2048,failed_threshold,7,16,0.9084821343421936,0.3881934583187103
8,2048,failed_threshold,7,17,0.9151785969734192,0.3703530728816986
8,2048,failed_threshold,7,18,0.9196428656578064,0.40262797474861145
8,2048,failed_threshold,7,19,0.9241071343421936,0.3981004059314728
8,2048,failed_threshold,7,20,0.9174107313156128,0.41710272431373596
8,2048,failed_threshold,8,1,0.91015625,0.3697843551635742
8,2048,failed_threshold,8,2,0.921875,0.3126654326915741
8,2048,failed_threshold,8,3,0.916015625,0.28434908390045166
8,2048,failed_threshold,8,4,0.916015625,0.2636825144290924
8,2048,failed_threshold,8,5,0.9169921875,0.29357632994651794
8,2048,failed_threshold,8,6,0.919921875,0.27335911989212036
8,2048,failed_threshold,8,7,0.908203125,0.28751933574676514
8,2048,failed_threshold,8,8,0.919921875,0.24938078224658966
8,2048,failed_threshold,8,9,0.91796875,0.2692638635635376
8,2048,failed_threshold,8,10,0.9169921875,0.26525405049324036
8,2048,failed_threshold,8,11,0.9169921875,0.27682119607925415
8,2048,failed_threshold,8,12,0.9150390625,0.27663663029670715
8,2048,failed_threshold,8,13,0.91796875,0.26406747102737427
8,2048,failed_threshold,8,14,0.91015625,0.2701421082019806
8,2048,failed_threshold,8,15,0.916015625,0.2554861605167389
8,2048,failed_threshold,8,16,0.9228515625,0.25178641080856323
8,2048,failed_threshold,8,17,0.9267578125,0.24551264941692352
8,2048,failed_threshold,8,18,0.9150390625,0.2655212879180908
8,2048,failed_threshold,8,19,0.9189453125,0.27398136258125305
8,2048,failed_threshold,8,20,0.9169921875,0.2855002284049988
8,2048,failed_threshold,9,1,0.9157986044883728,0.34312450885772705
8,2048,failed_threshold,9,2,0.9192708134651184,0.33517181873321533
8,2048,failed_threshold,9,3,0.9210069179534912,0.301019549369812
8,2048,failed_threshold,9,4,0.9184027910232544,0.29311829805374146
8,2048,failed_threshold,9,5,0.9184027910232544,0.3043675124645233
8,2048,failed_threshold,9,6,0.9123263955116272,0.29884073138237
8,2048,failed_threshold,9,7,0.9131944179534912,0.30926305055618286
8,2048,failed_threshold,9,8,0.9079861044883728,0.2984013557434082
8,2048,failed_threshold,9,9,0.9210069179534912,0.27718639373779297
8,2048,failed_threshold,9,10,0.9166666865348816,0.298692524433136
8,2048,failed_threshold,9,11,0.9140625,0.3214190602302551
8,2048,failed_threshold,9,12,0.9175347089767456,0.29916074872016907
8,2048,failed_threshold,9,13,0.9184027910232544,0.3177536427974701
8,2048,failed_threshold,9,14,0.9201388955116272,0.31329503655433655
8,2048,failed_threshold,9,15,0.9210069179534912,0.3121720552444458
8,2048,failed_threshold,9,16,0.921875,0.30663153529167175
8,2048,failed_threshold,9,17,0.9114583134651184,0.3356972932815552
8,2048,failed_threshold,9,18,0.9227430820465088,0.33264052867889404
8,2048,failed_threshold,9,19,0.9210069179534912,0.32213613390922546
8,2048,failed_threshold,9,20,0.9175347089767456,0.4092932641506195
8,2048,failed_threshold,10,1,0.9203125238418579,0.3022770583629608
8,2048,failed_threshold,10,2,0.917187511920929,0.30087730288505554
8,2048,failed_threshold,10,3,0.91796875,0.29502561688423157
8,2048,failed_threshold,10,4,0.921093761920929,0.27782735228538513
8,2048,failed_threshold,10,5,0.922656238079071,0.28707408905029297
8,2048,failed_threshold,10,6,0.91796875,0.3266626298427582
8,2048,failed_threshold,10,7,0.9195312261581421,0.298198401927948
8,2048,failed_threshold,10,8,0.9164062738418579,0.3025735020637512
8,2048,failed_threshold,10,9,0.921093761920929,0.29626527428627014
8,2048,failed_threshold,10,10,0.914843738079071,0.3116910755634308
8,2048,failed_threshold,10,11,0.917187511920929,0.2979583740234375
8,2048,failed_threshold,10,12,0.917187511920929,0.3152306079864502
8,2048,failed_threshold,10,13,0.9273437261581421,0.334421843290329
8,2048,failed_threshold,10,14,0.91796875,0.3455680012702942
8,2048,failed_threshold,10,15,0.914843738079071,0.35118961334228516
8,2048,failed_threshold,10,16,0.9164062738418579,0.36861714720726013
8,2048,failed_threshold,10,17,0.9156249761581421,0.3588016927242279
8,2048,failed_threshold,10,18,0.918749988079071,0.3768347501754761
8,2048,failed_threshold,10,19,0.918749988079071,0.39371493458747864
8,2048,failed_threshold,10,20,0.914843738079071,0.38568565249443054
16,4096,failed_threshold,1,1,0.9609375,0.35420361161231995
16,4096,failed_threshold,1,2,0.9609375,0.307556688785553
16,4096,failed_threshold,1,3,0.9609375,0.2679542601108551
16,4096,failed_threshold,1,4,0.953125,0.2688564360141754
16,4096,failed_threshold,1,5,0.953125,0.24744710326194763
16,4096,failed_threshold,1,6,0.953125,0.23639212548732758
16,4096,failed_threshold,1,7,0.953125,0.2543659806251526
16,4096,failed_threshold,1,8,0.9609375,0.23971615731716156
16,4096,failed_threshold,1,9,0.953125,0.24042627215385437
16,4096,failed_threshold,1,10,0.96875,0.20080699026584625
16,4096,failed_threshold,1,11,0.953125,0.1912108212709427
16,4096,failed_threshold,1,12,0.96875,0.19210344552993774
16,4096,failed_threshold,1,13,0.953125,0.20946073532104492
16,4096,failed_threshold,1,14,0.9453125,0.18240945041179657
16,4096,failed_threshold,1,15,0.96875,0.146195188164711
16,4096,failed_threshold,1,16,0.953125,0.17562349140644073
16,4096,failed_threshold,1,17,0.9609375,0.20724888145923615
16,4096,failed_threshold,1,18,0.9609375,0.22966806590557098
16,4096,failed_threshold,1,19,0.9609375,0.17994610965251923
16,4096,failed_threshold,1,20,0.953125,0.20894251763820648
16,4096,failed_threshold,2,1,0.9609375,0.22454826533794403
16,4096,failed_threshold,2,2,0.95703125,0.22834718227386475
16,4096,failed_threshold,2,3,0.95703125,0.20219090580940247
16,4096,failed_threshold,2,4,0.95703125,0.2160838544368744
16,4096,failed_threshold,2,5,0.96484375,0.1897093653678894
16,4096,failed_threshold,2,6,0.9375,0.22905586659908295
16,4096,failed_threshold,2,7,0.9375,0.22169896960258484
16,4096,failed_threshold,2,8,0.9453125,0.2097616046667099
16,4096,failed_threshold,2,9,0.9609375,0.194623202085495
16,4096,failed_threshold,2,10,0.95703125,0.18936701118946075
16,4096,failed_threshold,2,11,0.94921875,0.2154761254787445
16,4096,failed_threshold,2,12,0.95703125,0.1710405945777893
16,4096,failed_threshold,2,13,0.9453125,0.2178652137517929
16,4096,failed_threshold,2,14,0.953125,0.18065504729747772
16,4096,failed_threshold,2,15,0.95703125,0.18433351814746857
16,4096,failed_threshold,2,16,0.94921875,0.1910245567560196
16,4096,failed_threshold,2,17,0.9453125,0.18194140493869781
16,4096,failed_threshold,2,18,0.953125,0.1774456650018692
16,4096,failed_threshold,2,19,0.94140625,0.18845002353191376
16,4096,failed_threshold,2,20,0.94921875,0.1896183043718338
16,4096,failed_threshold,3,1,0.9479166865348816,0.23970355093479156
16,4096,failed_threshold,3,2,0.9557291865348816,0.22864170372486115
16,4096,failed_threshold,3,3,0.953125,0.2204219549894333
16,4096,failed_threshold,3,4,0.9635416865348816,0.20202171802520752
16,4096,failed_threshold,3,5,0.9557291865348816,0.20441634953022003
16,4096,failed_threshold,3,6,0.953125,0.20256924629211426
16,4096,failed_threshold,3,7,0.953125,0.20085464417934418
16,4096,failed_threshold,3,8,0.9505208134651184,0.22332854568958282
16,4096,failed_threshold,3,9,0.9583333134651184,0.2272152155637741
16,4096,failed_threshold,3,10,0.9583333134651184,0.23843596875667572
16,4096,failed_threshold,3,11,0.9583333134651184,0.20129258930683136
16,4096,failed_threshold,3,12,0.953125,0.23715807497501373
16,4096,failed_threshold,3,13,0.953125,0.2626924514770508
16,4096,failed_threshold,3,14,0.9609375,0.2066563367843628
16,4096,failed_threshold,3,15,0.953125,0.25194939970970154
16,4096,failed_threshold,3,16,0.9453125,0.26000913977622986
16,4096,failed_threshold,3,17,0.9557291865348816,0.22491306066513062
16,4096,failed_threshold,3,18,0.9453125,0.251945436000824
16,4096,failed_threshold,3,19,0.9401041865348816,0.3083171844482422
16,4096,failed_threshold,3,20,0.9557291865348816,0.27522721886634827
16,4096,failed_threshold,4,1,0.939453125,0.23331160843372345
16,4096,failed_threshold,4,2,0.951171875,0.20011945068836212
16,4096,failed_threshold,4,3,0.953125,0.19952675700187683
16,4096,failed_threshold,4,4,0.94921875,0.1745615154504776
16,4096,failed_threshold,4,5,0.951171875,0.17632533609867096
16,4096,failed_threshold,4,6,0.943359375,0.17940260469913483
16,4096,failed_threshold,4,7,0.955078125,0.1694076508283615
16,4096,failed_threshold,4,8,0.95703125,0.1693303883075714
16,4096,failed_threshold,4,9,0.951171875,0.15528956055641174
16,4096,failed_threshold,4,10,0.943359375,0.17154327034950256
16,4096,failed_threshold,4,11,0.951171875,0.15206405520439148
16,4096,failed_threshold,4,12,0.953125,0.14423662424087524
16,4096,failed_threshold,4,13,0.955078125,0.146442711353302
16,4096,failed_threshold,4,14,0.958984375,0.1448812037706375
16,4096,failed_threshold,4,15,0.962890625,0.1497236043214798
16,4096,failed_threshold,4,16,0.943359375,0.164079949259758
16,4096,failed_threshold,4,17,0.958984375,0.15857519209384918
16,4096,failed_threshold,4,18,0.958984375,0.14206112921237946
16,4096,failed_threshold,4,19,0.955078125,0.15205353498458862
16,4096,failed_threshold,4,20,0.94921875,0.18357187509536743
