direct_drift,kind,merge_count,order,positive_bound_slack,positive_increment_sum,signed_increment_sum,source_shard_id,task_id,telescoping_residual
0.1696263322063134,source,6,blocked,0.0,0.1696263322063134,0.1696263322063134,a51c9970ba26aff41ca6544b161c46a746137073485ccc617deec46b94673a8e,brother,0.0
-0.017798396854782128,validation,6,blocked,0.03394198625622313,0.016143589401441005,-0.017798396854782128,a51c9970ba26aff41ca6544b161c46a746137073485ccc617deec46b94673a8e,brother,0.0
0.17179443462034327,source,6,blocked,0.0,0.17179443462034327,0.17179443462034327,d13779d457bc97af2fbaba6cf2bd1a3986613238c5a9f368109a5e234bd95ebf,brother,0.0
-0.016754193450317034,validation,6,blocked,0.039614529166850376,0.022860335716533342,-0.016754193450317034,d13779d457bc97af2fbaba6cf2bd1a3986613238c5a9f368109a5e234bd95ebf,brother,0.0
0.18280218768087986,source,6,blocked,0.0,0.18280218768087986,0.18280218768087986,239b9322e6eaea275494be9769daa53b19410ffceba9507a395bf2ed4f0e25d1,brother,0.0
-0.028849338004991454,validation,6,blocked,0.039614529166850376,0.010765191161858922,-0.028849338004991454,239b9322e6eaea275494be9769daa53b19410ffceba9507a395bf2ed4f0e25d1,brother,0.0
0.17752067771096103,source,6,blocked,0.0,0.17752067771096103,0.17752067771096103,c8196100de1b7ed47f85b3c8d106595f6857e78c4f5f1559ced3ea4644b8a253,brother,0.0
-0.02540843996896447,validation,6,blocked,0.035794406380024624,0.010385966411060155,-0.02540843996896447,c8196100de1b7ed47f85b3c8d106595f6857e78c4f5f1559ced3ea4644b8a253,brother,0.0
0.1648550883276605,source,6,blocked,0.0,0.1648550883276605,0.1648550883276605,9b8e467a394bf3e97a04f5156276b899b834a7e42dfa4f9ba468a849750372a8,brother,0.0
-0.01587094913206677,validation,6,blocked,0.03005984576926468,0.014188896637197912,-0.01587094913206677,9b8e467a394bf3e97a04f5156276b899b834a7e42dfa4f9ba468a849750372a8,brother,0.0
0.1769491908023808,source,6,blocked,0.0,0.1769491908023808,0.1769491908023808,dea72a5b547ee501a3a8c319c3819ab798209b0e83552020650b54d6bbbc574d,brother,0.0
-0.05423231990964905,validation,6,blocked,0.06388958715181459,0.009657267242165535,-0.05423231990964905,dea72a5b547ee501a3a8c319c3819ab798209b0e83552020650b54d6bbbc574d,brother,0.0
0.18005937818953277,source,6,blocked,0.0,0.18005937818953277,0.18005937818953277,ff3a06fb75320e601364dacc6ed79cdc13355e1685b916f9f7c4a29a4cd10751,brother,0.0
-0.023821968246937386,validation,6,blocked,0.039384449488569784,0.015562481241632398,-0.023821968246937386,ff3a06fb75320e601364dacc6ed79cdc13355e1685b916f9f7c4a29a4cd10751,brother,0.0
0.1930819240416417,source,6,blocked,0.0,0.1930819240416417,0.1930819240416417,b1f072fad7325163c60d3bab940005b9533ebeea7dda791ea5cf4fea6a5a9f9e,parent,0.0
-0.04636737445414996,validation,6,blocked,0.0507721529240599,0.004404778469909942,-0.04636737445414996,b1f072fad7325163c60d3bab940005b9533ebeea7dda791ea5cf4fea6a5a9f9e,parent,0.0
0.18453032232875932,source,6,blocked,0.0,0.18453032232875932,0.18453032232875932,f4e00c83bb73fbedbe45ecef75138be83c62588207b56e7cf8be6af468bfb445,parent,0.0
-0.04418518707853125,validation,6,blocked,0.0507721529240599,0.006586965845528647,-0.04418518707853125,f4e00c83bb73fbedbe45ecef75138be83c62588207b56e7cf8be6af468bfb445,parent,0.0
0.19352378370557055,source,6,blocked,0.0,0.19352378370557055,0.19352378370557055,971c6a5a1ad5f2e6fda4deaa03250fd9006b114f4c3d738a78103b1d539a46a6,parent,0.0
-0.05642386056267079,validation,6,blocked,0.05866741549995269,0.0022435549372818997,-0.05642386056267079,971c6a5a1ad5f2e6fda4deaa03250fd9006b114f4c3d738a78103b1d539a46a6,parent,0.0
0.19590361299708214,source,6,blocked,0.0,0.19590361299708214,0.19590361299708214,399653f2a6d3086ccb74b16e7b30493ad0d713ea02d630e1f21ead77f3b46fa3,parent,0.0
-0.04510980406423459,validation,6,blocked,0.05866741549995269,0.013557611435718098,-0.04510980406423459,399653f2a6d3086ccb74b16e7b30493ad0d713ea02d630e1f21ead77f3b46fa3,parent,0.0
0.1887176866672451,source,6,blocked,0.0,0.1887176866672451,0.1887176866672451,59019a352d940690cc1276014715099c43930d81bb12904634411d9438809d3b,parent,0.0
-0.05041696977509158,validation,6,blocked,0.05208269047046832,0.0016657206953767378,-0.05041696977509158,59019a352d940690cc1276014715099c43930d81bb12904634411d9438809d3b,parent,0.0
0.187818186110025,source,6,blocked,0.0,0.187818186110025,0.187818186110025,43994d7f8c77938da03be3c8eaede79b4deac886939c4c8daed28af8cb2f19f8,parent,0.0
-0.046637306765617836,validation,6,blocked,0.048303027460994574,0.0016657206953767378,-0.046637306765617836,43994d7f8c77938da03be3c8eaede79b4deac886939c4c8daed28af8cb2f19f8,parent,0.0
0.15553111957252042,source,6,blocked,0.012584870883407984,0.1681159904559284,0.15553111957252042,1e970eefd752345b4b8b743486c3fc71e8674b0947e8e3d78abc02f973ce47d0,parent,0.0
-0.039694720227893665,validation,6,blocked,0.04349538637428885,0.003800666146395182,-0.039694720227893665,1e970eefd752345b4b8b743486c3fc71e8674b0947e8e3d78abc02f973ce47d0,parent,0.0
0.1896090283050269,source,6,blocked,0.0,0.1896090283050269,0.1896090283050269,b07fc2883d8d32a57e50c8e9aa4d0bf6131f1f2087d1ac939259103189710641,parent,0.0
-0.05438753756754644,validation,6,blocked,0.05605325826292318,0.0016657206953767378,-0.05438753756754644,b07fc2883d8d32a57e50c8e9aa4d0bf6131f1f2087d1ac939259103189710641,parent,0.0
0.16992443804740587,source,6,blocked,0.0,0.16992443804740587,0.16992443804740587,96730c04bee16369eb526892c507d1e5037571d77b454787df30226cb158f496,duck,0.0
-0.025519745286610718,validation,6,blocked,0.04552184222849798,0.02000209694188726,-0.025519745286610718,96730c04bee16369eb526892c507d1e5037571d77b454787df30226cb158f496,duck,0.0
0.14334715520444719,source,6,blocked,0.0009913013091715772,0.14433845651361876,0.14334715520444719,fb792f1af51d72a468e19f865e5e4b3dbe28a2118497b7e7fa7d34cf97b198d8,duck,0.0
-0.03355272875742199,validation,6,blocked,0.05355482569930925,0.02000209694188726,-0.03355272875742199,fb792f1af51d72a468e19f865e5e4b3dbe28a2118497b7e7fa7d34cf97b198d8,duck,0.0
0.1668063256328831,source,6,blocked,0.0,0.1668063256328831,0.1668063256328831,1d818e4ff523495aff34c6cb021d1b20fdcd33be370e0ce2865bbd12fbd9ce3b,duck,0.0
-0.017523642248652216,validation,6,blocked,0.04786163881496819,0.030337996566315972,-0.017523642248652216,1d818e4ff523495aff34c6cb021d1b20fdcd33be370e0ce2865bbd12fbd9ce3b,duck,0.0
0.1445923649148093,source,6,blocked,0.012538640101631415,0.15713100501644073,0.1445923649148093,0f906056d22148128f65942384c6868f895a2f486aee7c528657675a244bd860,duck,0.0
-0.03206906353666694,validation,6,blocked,0.062407060102982914,0.030337996566315972,-0.03206906353666694,0f906056d22148128f65942384c6868f895a2f486aee7c528657675a244bd860,duck,0.0
0.16215531281463602,source,6,blocked,0.0,0.16215531281463602,0.16215531281463602,4d659666b9576b6abf94c9813da1f9f05151d9044dc6e8ec027a5cf3d0f4277b,duck,0.0
-0.03402695960072322,validation,6,blocked,0.06526406157292741,0.031237101972204195,-0.03402695960072322,4d659666b9576b6abf94c9813da1f9f05151d9044dc6e8ec027a5cf3d0f4277b,duck,0.0
0.1776405712489344,source,6,blocked,0.0,0.1776405712489344,0.1776405712489344,e34e91f8d5847efc57b956f75a65613d6cfeb0bd1438c3c4ad44bc63033eaf6a,duck,0.0
-0.039051697794021845,validation,6,blocked,0.07028879976622604,0.031237101972204195,-0.039051697794021845,e34e91f8d5847efc57b956f75a65613d6cfeb0bd1438c3c4ad44bc63033eaf6a,duck,0.0
0.17517328644502972,source,6,blocked,0.0,0.17517328644502972,0.17517328644502972,65060cfdde547e2d4acd26c1068abfb043c7527b724bc44135a64360f211ecc0,duck,0.0
-0.017420660500335083,validation,6,blocked,0.05746744716995367,0.040046786669618584,-0.017420660500335083,65060cfdde547e2d4acd26c1068abfb043c7527b724bc44135a64360f211ecc0,duck,0.0
0.17807981235031445,source,6,blocked,0.0,0.17807981235031445,0.17807981235031445,1001945b14f5e2232490cd712ddc51fd43e64e9252d1eaf61a10c75accaf718d,duck,0.0
-0.02256024455970307,validation,6,blocked,0.06260703122932165,0.040046786669618584,-0.02256024455970307,1001945b14f5e2232490cd712ddc51fd43e64e9252d1eaf61a10c75accaf718d,duck,0.0
0.17157700991117708,source,6,blocked,0.0,0.17157700991117708,0.17157700991117708,62b89b53d27eff2dde3b335533dc7a30154c2df78ba85742f2b3a94d8fc3c74b,sister,0.0
-0.03443291828608919,validation,6,blocked,0.03831408298686756,0.0038811647007783723,-0.03443291828608919,62b89b53d27eff2dde3b335533dc7a30154c2df78ba85742f2b3a94d8fc3c74b,sister,0.0
0.1773806338813282,source,6,blocked,0.0,0.1773806338813282,0.1773806338813282,82b82b4fb0dd3b284af53437a0576eafe5977451d5f4cc6890222038b595afea,sister,0.0
-0.026365544350686276,validation,6,blocked,0.03811382160749255,0.011748277256806272,-0.026365544350686276,82b82b4fb0dd3b284af53437a0576eafe5977451d5f4cc6890222038b595afea,sister,0.0
0.1802827353526748,source,6,blocked,0.0,0.1802827353526748,0.1802827353526748,dac1b4f1936a3b595124f9ee064a0eb6b9473e1f9ee0505e1fd24ea3c4e8cba4,sister,0.0
-0.028360139268972295,validation,6,blocked,0.03534076339544412,0.006980624126471824,-0.028360139268972295,dac1b4f1936a3b595124f9ee064a0eb6b9473e1f9ee0505e1fd24ea3c4e8cba4,sister,0.0
0.17759605592567662,source,6,blocked,0.0,0.17759605592567662,0.17759605592567662,b212240fe0d1a7577662e9c69d443530a41398e5f2b9f2039761952814b4cea2,sister,0.0
-0.028766004819759106,validation,6,blocked,0.03534076339544412,0.0065747585756850135,-0.028766004819759106,b212240fe0d1a7577662e9c69d443530a41398e5f2b9f2039761952814b4cea2,sister,0.0
0.17542658696679436,source,6,blocked,0.0,0.17542658696679436,0.17542658696679436,6e47f8309f502de41f617d7dbaed1484b954e1096b07d4099d0bcf7ce024fc6d,sister,0.0
-0.03501841551070761,validation,6,blocked,0.043020112904402996,0.008001697393695384,-0.03501841551070761,6e47f8309f502de41f617d7dbaed1484b954e1096b07d4099d0bcf7ce024fc6d,sister,0.0
0.18564267786962496,source,6,blocked,0.0,0.18564267786962496,0.18564267786962496,6a30f105b4660a1bd4c26b8e99fc5b82f0b9e55fa05b7c720a362ffc80743cd8,sister,0.0
-0.021512993752050846,validation,6,blocked,0.043020112904402996,0.02150711915235215,-0.021512993752050846,6a30f105b4660a1bd4c26b8e99fc5b82f0b9e55fa05b7c720a362ffc80743cd8,sister,0.0
0.18193646548148235,source,6,blocked,0.0,0.18193646548148235,0.18193646548148235,9ddb9a3faf192e9710d2b9fee7b9b72739c2a329dcf8a935899805db0ab344e9,sister,0.0
-0.017690281872242197,validation,6,blocked,0.02157144657302057,0.0038811647007783723,-0.017690281872242197,9ddb9a3faf192e9710d2b9fee7b9b72739c2a329dcf8a935899805db0ab344e9,sister,0.0
0.17524009152932618,source,6,blocked,0.0,0.17524009152932618,0.17524009152932618,4f4655d0f1f67dd71e01203d13a4fe84447748793ad72169a4270436239a212c,sister,0.0
-0.02977139572675358,validation,6,blocked,0.03365256042753195,0.0038811647007783723,-0.02977139572675358,4f4655d0f1f67dd71e01203d13a4fe84447748793ad72169a4270436239a212c,sister,0.0
0.17560023213061582,source,6,blocked,0.0,0.17560023213061582,0.17560023213061582,206834bb8deb669fa1733e6a6f113fc4f7e253e5a314836051bc5143ac88b138,pet,0.0
-0.03441818119554596,validation,6,blocked,0.059364034623272444,0.024945853427726483,-0.03441818119554596,206834bb8deb669fa1733e6a6f113fc4f7e253e5a314836051bc5143ac88b138,pet,0.0
0.17622479944028258,source,6,blocked,0.0,0.17622479944028258,0.17622479944028258,5ce2c7cd0fc4978ab6ebdf092209462b707045796472be987a1a92ebc7a3def5,pet,0.0
-0.05658648837558,validation,6,blocked,0.07820213951285426,0.02161565113727426,-0.05658648837558,5ce2c7cd0fc4978ab6ebdf092209462b707045796472be987a1a92ebc7a3def5,pet,0.0
0.1760543163946202,source,6,blocked,0.0,0.1760543163946202,0.1760543163946202,64eb07c510d370decb5adc55f8a0cb811d5e90d4f5b1ff9472c806d3d6ec5ed3,pet,0.0
-0.03905574764071029,validation,6,blocked,0.06067139877798455,0.02161565113727426,-0.03905574764071029,64eb07c510d370decb5adc55f8a0cb811d5e90d4f5b1ff9472c806d3d6ec5ed3,pet,0.0
0.17967193149640037,source,6,blocked,0.0,0.17967193149640037,0.17967193149640037,4b34c9301e8290fd1c22e2cbc38fd5ee21122ed4dfe468b36e02bd7a38ba160e,pet,0.0
