condition,label,rank,story_count,story_mean_nll,suffix_token_accuracy,task_id,token_count,token_mean_nll
full_model,Joint-IID full model,,4440,1.3990263666690541,0.6186393857594504,,476035,1.4520438381394685
lora_rank_8,Projection LoRA rank 8,8,4440,1.5543224381528797,0.6113437037192644,,476035,1.5908767830666046
lora_rank_32,Projection LoRA rank 32,32,4440,1.5697896100313087,0.6080246200384426,,476035,1.6059722725048156
lora_embedding_rank_8,Projection LoRA + tied embedding rank 8,8,4440,1.3821832172973754,0.6214522041446532,,476035,1.438838908487572
lora_embedding_rank_32,Projection LoRA + tied embedding rank 32,32,4440,1.3992050360484931,0.6182192485846629,,476035,1.4557935559753485
