job,seed,phase,epoch,lora_learning_rate,head_learning_rate,training_accuracy,training_nll,training_presentations,optimizer_steps,training_batch_wall_seconds,evaluation_wall_seconds,fit_probe_accuracy,fit_probe_nll,validation_accuracy,validation_nll,stale_epochs,rate_reductions,model_sha256,epoch_hash
seed_1993,1993,full_data_refit,29,2.0000000000000005e-05,0.0004000000000000001,88.2125,0.4884532692035039,24000,375,72.49935756623745,5.527322037145495,99.560546875,0.03224678614454461,,,0,0,ac94646c4f8a6928e07dc7ef8b5976801442d0090f8c994efbdc327b68bd7b2d,269d96aa70aa2e2a7cefbf93505b4187b0d9f99801de71c7d6cdaa70c8516db2
seed_1993,1993,full_data_refit,30,2.0000000000000005e-05,0.0004000000000000001,88.44583333333334,0.47903070716063184,24000,375,70.56949063390493,5.449205061420798,99.609375,0.031525885055662395,,,0,0,1e66256ac9ffad784d6deecdd813f8196602798ed31ae21cd87b0ec1efedbc7b,ee9b27fbaf18ab3993908dfac35c099ab413857c3986e4c22bac3d029c9342dc
seed_1993,1993,full_data_refit,31,2.0000000000000005e-05,0.0004000000000000001,88.53333333333333,0.47814090327421827,24000,375,72.45340782217681,5.3631553295999765,99.560546875,0.03171678218322311,,,0,0,bce0fd07489aaf794ab9790441e5d72049150a818e1e4f00050702c5f52e3f33,fe6822cf67bf1652e138ea6042eba0a3f75326add6733ee37731dbd3295c1cbd
seed_1993,1993,full_data_refit,32,2.0000000000000005e-05,0.0004000000000000001,88.13333333333334,0.49248985091845193,24000,375,71.6473798211664,5.5172356851398945,99.560546875,0.030942425178786537,,,0,0,2eba79670738608e7e4aa39fe92f5edd1a6baee3cf894a296508fbef14983e0e,352011eb34e492ebdc3b25c67c9d3204c829c76b96579b405a5f61281ad99199
seed_1993,1993,full_data_refit,33,2.0000000000000005e-05,0.0004000000000000001,88.29583333333333,0.4832029477159182,24000,375,71.9272385109216,5.613857693970203,99.51171875,0.03107115230550449,,,0,0,4b3bd770fe9c815ab76502905dd8ccb60afc1c584d6e4173e5eec94c6552365a,bb545fd49da87f9c169eff8f6f8a090c73385749c71cd6128a80af8d885bd851
seed_1993,1993,full_data_refit,34,2.0000000000000005e-05,0.0004000000000000001,88.39583333333333,0.4976508611838023,24000,375,71.38279972970486,5.369419079273939,99.658203125,0.03157974255271112,,,0,0,5641aa8adb82eaeb6a6d490aa7bf3a2ca8cbfbd4fe5702cf5cdae9d443205956,71a15230c7bf388068037573b316601cdd88b6344fdd35db53edef6b5eb834d2
seed_1993,1993,full_data_refit,35,2.0000000000000005e-05,0.0004000000000000001,88.225,0.48293472099304197,24000,375,72.93427851237357,5.413556477054954,99.609375,0.03148027961593225,,,0,0,0ffd2e72f5e44da0eda510f0b91e9fd50fa38095c3c51fb7b6ffe06d6e654daa,865cf25c517fae90cb22f5537e1add7d5a691829e9f56bcdbc46ec9ac5b438cd
seed_1993,1993,full_data_refit,36,4.000000000000001e-06,8.000000000000002e-05,88.45,0.4936548300584157,24000,375,71.5844163056463,5.414030227810144,99.658203125,0.03140446576836507,,,0,0,5cf4bea0d3f4037324996870536cf3e6c512ca0b6a0eca148ae115ddfaec997a,2d1c0717edaa4de6089ba58d0a4d56e25c73a22c3783858a0eb37ce55f27ff1f
seed_1993,1993,full_data_refit,37,4.000000000000001e-06,8.000000000000002e-05,88.425,0.4757564101219177,24000,375,72.34472404420376,5.395117441192269,99.609375,0.03144658019400299,,,0,0,6e012785438024ecfe5c2906fd0dd040277b461ab47c65a3605acc8e7899587a,37745ecf84a0782ba86b60f75a831a40f28b6aad30aaea5e96add9b79029b384
seed_1993,1993,full_data_refit,38,4.000000000000001e-06,8.000000000000002e-05,88.36666666666666,0.48590929015477496,24000,375,71.83788623847067,5.548048593103886,99.658203125,0.031258110382821655,,,0,0,a4e5b7c2b50f0e5e850db2ea86fd10b88328152f050eb13af127fdb4b58e7d31,c266d50e222c2d074770e07167b862b80860a26a05ba79f3db18c481806a3eab
seed_1993,1993,full_data_refit,39,4.000000000000001e-06,8.000000000000002e-05,88.29166666666667,0.4887967503666878,24000,375,70.16977063938975,5.1459508538246155,99.658203125,0.031090100479252914,,,0,0,6287e7045f47e07bbd9c46736fbbd73539588644e650070605b7b6eaf181038b,a8565c971fa4e24045e49d21a4611abe764c80a88525db9013ca9909c4c2925a
seed_1993,1993,full_data_refit,40,4.000000000000001e-06,8.000000000000002e-05,88.4625,0.4853958899180094,24000,375,64.46350827813148,5.120751118287444,99.658203125,0.03078948974830011,,,0,0,a6ceef02e2c996ced4dd3d97ee2ad2787087371b8271055bf10c9b9c243ee21e,b56ea8c4eb94daaa1ceddb63e92d9ad7d9f54c64ec70e749b4a70e86ca6eb372
seed_1993,1993,full_data_refit,41,4.000000000000001e-06,8.000000000000002e-05,88.45,0.48036821965376536,24000,375,66.77446915209293,5.002165311947465,99.658203125,0.030854575796319325,,,0,0,29010180ff54a06a66e2bed03f6800833f754722abb4c3d27c8ab859029157a4,6235ba9feeb07baeba38ba23e609bcc5ca46d60679c8f6d7ad7190e8ab318910
seed_1993,1993,full_data_refit,42,4.000000000000001e-06,8.000000000000002e-05,88.21666666666667,0.4895790943702062,24000,375,64.05281440541148,5.362556017935276,99.70703125,0.030794941154458497,,,0,0,ce86ccbf7b3015b9f0ef2283d557febec120f929e82e812fdd3937b6eb30c6cf,e3ded9496d2c4c801edb40be70756b1fc6708cd34b507dc8150dd9e7f7b0d99c
seed_1993,1993,full_data_refit,43,4.000000000000001e-06,8.000000000000002e-05,88.275,0.487195115963618,24000,375,65.03848737478256,5.074533687904477,99.658203125,0.030924129964521985,,,0,0,540b1c19aff02933239dd1f708c227f17e27b5b0c9ac58309a4088bd418cd255,39712fd244c3cf5a236bec54f49ca6be7ce9185cdf97ae212e396b7d5eeedc30
seed_1993,1993,full_data_refit,44,4.000000000000001e-06,8.000000000000002e-05,88.49583333333334,0.48240735069910684,24000,375,64.96182607859373,5.002357542514801,99.70703125,0.030572625248328107,,,0,0,acaef04d824a4c3c9c6c0b5b5a074d7e92161ae7b753de02c836ad5ab0dc4968,aeec5df8b1ffca7b81945c54fd865f30150bd0e877bc02f016b2e68a1ee928cc
seed_1993,1993,full_data_refit,45,4.000000000000001e-06,8.000000000000002e-05,88.55416666666666,0.48102659479777016,24000,375,65.02747914940119,5.261188540607691,99.755859375,0.03044659769828122,,,0,0,48d228d65ae1f12d5bac4103184a0edf64534f617ec1adcfbba03bd74166f4dc,b5f9ef2b40006751bd9c4c1e74392e2eb4e00d3a1a3eefc139882f030a86843d
seed_1993,1993,full_data_refit,46,4.000000000000001e-06,8.000000000000002e-05,88.4375,0.4906204248070717,24000,375,64.86119847372174,5.132616901770234,99.70703125,0.030399280661992822,,,0,0,dd0fff69e081d944fe06781f67ecd1e04b7b891b85e2ab9eab8a669cd5f1fc2a,7322a81c5c9fcc4843f658e3da96ed397f2002ca5c16ec135da0fa49206e3316
seed_1993,1993,full_data_refit,47,4.000000000000001e-06,8.000000000000002e-05,88.6375,0.4746116507053375,24000,375,66.11371367610991,5.081363793462515,99.755859375,0.03031361796432174,,,0,0,d21993ae5e7b20b49e8f8253daed152d438d84d7bf28d3f4364688bff82eab96,c69d9e85b2c48efd328cbc3f95c4a979a4a9dfee34bc9001b4a2d0b3ffb83a52
seed_1994,1994,full_data_refit,1,0.0005,0.01,49.1375,2.4838840697606406,24000,375,67.39188119769096,4.902351122349501,80.908203125,0.7801118489088632,,,0,0,1dcd5e03cc336d5d18d11e65a5ad7de1c58a9641f7f662d09b97f3516847a5fe,a1012bc3ad55d86f9fa03ae903a6062119508044acff7b03e34599ae409e23c0
seed_1994,1994,full_data_refit,2,0.0005,0.01,69.42083333333333,1.351487150669098,24000,375,63.06434107199311,4.835878228768706,88.037109375,0.49383713579245525,,,0,0,b06bbcbf0679558a9688e223f25ed6702f2a26fa4d0b6cad3acc2a14c47423e5,2e0abcbcea93db2fcaeb2a2cfada697627cbc2cf8416ac84324fc9e9d3bf4f22
seed_1994,1994,full_data_refit,3,0.0005,0.01,74.07916666666667,1.125856228351593,24000,375,64.22468844614923,4.7799061592668295,91.50390625,0.3407129125886869,,,0,0,11491b81683cbf2289bbe475627618aef309a2ed3125174ee377a88fe031a86a,cdab6f17e5f1905ffe3fd9da0cb8195204c35179912376347b8fa0ff588ca1e0
seed_1994,1994,full_data_refit,4,0.0005,0.01,76.56666666666666,1.0037231256167094,24000,375,64.09978779964149,4.916530190035701,93.1640625,0.26984992255002205,,,0,0,328d27a08ebf02e15c9ace45d9dd4895500f0452c7653c644522f3674265cc90,8df18aed955de4af5c121919e2c0259b32062e728a8ed13acff8d111fb7dbba4
seed_1994,1994,full_data_refit,5,0.0005,0.01,78.52083333333333,0.8983640070756277,24000,375,62.867562213912606,4.811965297907591,94.677734375,0.2010906661881645,,,0,0,30ae6590892ae670bfecbb5337fd0a29e0122925656548e0cb55c29d6e876ba7,c6772154340899f335bcffa244afdb5a08a27d3f683f6b55849399dc0091ac75
seed_1994,1994,full_data_refit,6,0.0005,0.01,80.09583333333333,0.8410616413752238,24000,375,62.38203374296427,4.771934079006314,95.556640625,0.17818924927909055,,,0,0,76dba50eb00c8d249f559133835e9b588442f80f069eb6bf7cb119bfb30dd349,f0e9ae44e2e46ec8af0b6cb809ee003c10fa7112fc9be0fd97fcfbd24f6891ff
seed_1994,1994,full_data_refit,7,0.0005,0.01,80.84166666666667,0.8141370218594869,24000,375,61.911577362567186,4.932809948921204,95.654296875,0.15837812558499548,,,0,0,85a1a100ce8b741443c4e5f9d5e8ac735072bd7cede24b348a1e12e0bf495ddb,2e209bdb37c168118657b761729f45957e4898c0a3e042c0829e1697f2ecb371
seed_1994,1994,full_data_refit,8,0.0005,0.01,81.69583333333334,0.7611042269865672,24000,375,62.181244814768434,4.760955525562167,96.240234375,0.14032346244888633,,,0,0,606a50c00748614bd097b6ac63921843da933798a97a6f77f36b48369061f1bf,da8a3a365ec2d9f7ed3af2ec98b541824a4d80575b4fde4db1b646c09069790c
seed_1994,1994,full_data_refit,9,0.0005,0.01,82.4875,0.7340245126883189,24000,375,63.106356617063284,4.813161795958877,97.216796875,0.10763215615298269,,,0,0,2f3b3c30e0545b17e691700ec43508f6f1270342b1fd4af750e0d38f62bbea4c,da68bdfd092aa27db43fef24fb233784b4cd9212aff18535850ef8dd2252dff2
seed_1994,1994,full_data_refit,10,0.0005,0.01,82.6125,0.721236982981364,24000,375,62.40428126230836,4.764228418469429,97.314453125,0.11519179540237767,,,0,0,af5f15cc1fd556ff88a7cd040b13a529c05252fdf5d150dd09bc3b8ce42a4601,835a5472264299668b46c0cc0fa836cf76a07fb8771b179bd3e131f29b434150
seed_1994,1994,full_data_refit,11,0.0005,0.01,83.52083333333333,0.6878287303447723,24000,375,62.77944534830749,4.770624941214919,97.607421875,0.09065403018801851,,,0,0,c46ec65ff8a59a42fc044258ba1b8cc219597918ccabb33537d2cd19340ab3b0,e8c7af69d6c502a5c319f5e2bdef1a6aa80c9158fe116998551d34309b9c3386
seed_1994,1994,full_data_refit,12,0.0001,0.002,85.29583333333333,0.6209108770688375,24000,375,61.961366729810834,4.68607965297997,98.193359375,0.06838467608157074,,,0,0,9bec4a1c174dee67747c25ce874e177a9e6b33eef47cb62fa68f56f47795ec5a,a19b209b612446fffcb7384cb192c9703319c993e288dc305327ac752f0ef10e
seed_1994,1994,full_data_refit,13,0.0001,0.002,85.96666666666667,0.5893127773602803,24000,375,62.15716004371643,4.693779598921537,98.583984375,0.05922115595693113,,,0,0,df46fa24b143c06e8e83200c3ed1f567a8f75c18c11cb384965628f3f726b5d1,04b79de24aaecd2766a8b84f0ada6ffd65ae8dd202a0d0c6116106b60357c1d5
seed_1994,1994,full_data_refit,14,0.0001,0.002,86.07916666666667,0.5846853141387304,24000,375,62.507892636582255,4.7252511121332645,98.583984375,0.05516895861140314,,,0,0,d662fa84a7108c713d926960e824e4537cfe31c4922729d0e5838966fec22cbf,7717112888fb8d42aed29360d5ce1860a3dcc642033337721d419611eb482554
seed_1994,1994,full_data_refit,15,0.0001,0.002,86.26666666666667,0.5718788629174233,24000,375,62.56671456247568,4.753109211102128,98.73046875,0.05260607883415043,,,0,0,2ae60a3ef29cf88330e0602ff7f3d3b81a828e6f4ffd5d277a389f77889228b8,db83f177d5915a3a321d227c4fe4ea0644fc162bcc1a2b71bc6af70a0c1a8122
seed_1994,1994,full_data_refit,16,0.0001,0.002,86.875,0.556328849196434,24000,375,62.40163675323129,4.77959905937314,98.779296875,0.0498848002204785,,,0,0,f93994948e6bd930cc3fc2f96a74c1ded38aa15012e906e47ef108dab58e80c4,8de1b0280e614eea6a32b5dfa858a969d7f0284dc97fd981d68bbaa7e8d8d1f5
seed_1994,1994,full_data_refit,17,0.0001,0.002,87.10416666666667,0.5454568049907684,24000,375,62.148606376722455,4.7106329798698425,99.0234375,0.0469559410843869,,,0,0,2189c1498306d1fe41093e5b787727dcb085b5fbf0692b1b2a26b70e8a8b492f,1497a1f0a39c8cab26c2ae2df31c001715ea1baa06617c0db9ce07e926bba48a
seed_1994,1994,full_data_refit,18,0.0001,0.002,86.725,0.5587718471884727,24000,375,63.029367765411735,4.9152800515294075,99.169921875,0.042603225703376504,,,0,0,bd01c4619946968df92ca7fcf26fe93783eee399029343dbac5d67e946fa8135,ca5760a130612d8049f0fa59bcf1845279cdb7ce54f5e006da537c756bf9c1c9
seed_1994,1994,full_data_refit,19,0.0001,0.002,87.15,0.5327933115959167,24000,375,64.1510453298688,4.907674640417099,99.0234375,0.0412939891667979,,,0,0,92429aaf76ef3714ad4b9654a3af66d497faaaedf9455091e2bc88a71849b7a2,94a5f95857fddd08ff0ccde76079547cfab62f432b61402bf7b15c3b93a88652
seed_1994,1994,full_data_refit,20,0.0001,0.002,87.22083333333333,0.5275034888585408,24000,375,64.45875769853592,5.267227502539754,99.169921875,0.04020086010569342,,,0,0,40d9b52e342d665eba2911ce8c46208e57bfa910ad719e4013c5a7ea2dd5a08c,3bd74b96b63e97a6f99339e0b673217f3f46b35074a2770f866d44934a43f567
seed_1994,1994,full_data_refit,21,0.0001,0.002,87.27916666666667,0.5420124899943669,24000,375,68.32592569291592,5.022741762921214,98.974609375,0.04212144408141902,,,0,0,d1b19f28db78e6820b4bf8646f339162ffce568aa16b65956d8a03d7e43e2398,254c04e9779f821c8e2a72f66f15a21b66dc2de96ec0c5fc06fc1c21dfe5fce6
seed_1994,1994,full_data_refit,22,0.0001,0.002,87.1875,0.5362208153406779,24000,375,69.14126663841307,5.076688161119819,99.12109375,0.0399973237536486,,,0,0,026282cb54dffc76f8fc6f62b47908900a689dfe45d1930d042dfa729fe964e1,c7c0ce8c1539ae20a465b2cdd463009c0c53b59be6dc1e3bd06f141167768a41
seed_1994,1994,full_data_refit,23,0.0001,0.002,87.76666666666667,0.5079338881174723,24000,375,69.67013016529381,4.953587610274553,99.21875,0.03927043395064328,,,0,0,73ea9e0e394f38e2b0036adf0d655d71807992c740b0a1c711616fa2103271b1,2d478c9beca08debb47079d0b6c7756fbceb15cf295ba844c59d3307c67d237e
seed_1994,1994,full_data_refit,24,0.0001,0.002,87.2375,0.5304498799244562,24000,375,69.63399302959442,5.109942965209484,99.267578125,0.03749752011690709,,,0,0,c380b48af7f1eb86ad066a94c03060d30c950ce0e93358f818364594476db68c,6226b328acab1cd6be87e4345abb69bed04825b0b1b81cf1fc829d2fb02ac5b7
seed_1994,1994,full_data_refit,25,0.0001,0.002,87.8,0.5022503973642986,24000,375,70.16888991184533,5.0712667759507895,99.267578125,0.03451346536149974,,,0,0,4d3ef37da62b4d52aa5f05a609a94e791c6f9d894c42369873df0df5518b0bb3,f1cc63e671d96ff8d888016b30869bad2e689e67c6d4826230de0819ffb45da0
seed_1994,1994,full_data_refit,26,0.0001,0.002,87.42916666666666,0.525143581489722,24000,375,69.59603179246187,4.939961252734065,99.462890625,0.032717687542447166,,,0,0,7d1fb251018b4d89fe41312386cad114d739753e5a7146170951269b5a167b84,137b1f37db21ed50a0c909d9151160584230e0019dbeb9bafef5682d08807457
seed_1994,1994,full_data_refit,27,0.0001,0.002,87.64583333333333,0.518264461239179,24000,375,69.71561256609857,5.172324225306511,99.4140625,0.03361615376362313,,,0,0,82cf640036c0dbd56e2123943798976fcda84ff048d0d59a369cda331b5d2790,8c77b7330bad7cbe9a16014e8f8fd5626622646b0c57403b53b042777c200aa2
seed_1994,1994,full_data_refit,28,2.0000000000000005e-05,0.0004000000000000001,88.05,0.4931956017812093,24000,375,69.64490361884236,5.163604184985161,99.4140625,0.03184611832015066,,,0,0,04f5c7a622d5a86eb5d44ace7fe816333d7e76c5ce2632708186cf8149f92412,4a4525091a90791ea9ebd70fab703faf8785e8b507ada37f2d22a19d8a7a31ec
seed_1994,1994,full_data_refit,29,2.0000000000000005e-05,0.0004000000000000001,88.15833333333333,0.4965082779924075,24000,375,69.50431010499597,5.366702584549785,99.4140625,0.03118973731734399,,,0,0,1b3b5fe3e7f9713aa28068cc577cc8802a8587f707fed55385d5acb56d27dfb1,d29addcfeda4762a7e315f52eca8870d41ac5fe0db6fc693cd58abace61f490e
seed_1994,1994,full_data_refit,30,2.0000000000000005e-05,0.0004000000000000001,88.3875,0.4844387498696645,24000,375,69.80324704386294,5.042580503970385,99.462890625,0.03117731430552827,,,0,0,19456ae00698e0b5e7dcabf49dd21a622c110e53fed404da738e3eb63595d07b,8cdcf647eea7a4a06ae9749b172222ffde3b643a12193a5be7b22b21788401d4
seed_1994,1994,full_data_refit,31,2.0000000000000005e-05,0.0004000000000000001,88.10416666666667,0.4933840094010035,24000,375,69.24861514009535,4.955916840583086,99.462890625,0.03044945922723695,,,0,0,451512464b4f655e876de546e9e4644443924af6970564ea1c55a5db924ec45f,953f300b711739debac048f39c325831a519b99f038eaf0d377b0a6ce0616f8a
seed_1994,1994,full_data_refit,32,2.0000000000000005e-05,0.0004000000000000001,87.96666666666667,0.4992396101355553,24000,375,69.28310737386346,5.011762512847781,99.462890625,0.030237187852140197,,,0,0,2e955d5e94471e9baa13f3b6fc638c75e943d281a24f226a2adcf407999d3f71,9adae5abd50da76c26bca45158f3a312c58c3c9abfb2cfeb8b17824f80f2600c
seed_1994,1994,full_data_refit,33,2.0000000000000005e-05,0.0004000000000000001,88.17083333333333,0.4931313773790995,24000,375,69.42595848441124,4.988831669092178,99.560546875,0.03035283268798978,,,0,0,c3a7c282ee64c04b9bb6027cca5a8aebe6d38ae3421a3afca15694caf51640e4,f6d3fe4b9fbec3a3e0e19c4f5053c4839516caf99ab2ce5aa181b57171782535
seed_1994,1994,full_data_refit,34,2.0000000000000005e-05,0.0004000000000000001,88.35833333333333,0.4889023639758428,24000,375,69.49110721610487,4.990978946909308,99.51171875,0.02958371686955563,,,0,0,d7ae1d0f161f2e46753e6b399bb30b7a69f8d6db5d742b0da00996b441d2ac36,d60057cc149394f11bd7c5b3256005e848adbd23be4988b4f62c36cc6cef3897
seed_1994,1994,full_data_refit,35,2.0000000000000005e-05,0.0004000000000000001,88.4625,0.4827085755666097,24000,375,69.54628866910934,5.132641833275557,99.51171875,0.029694766652118797,,,0,0,ff2bbc69f341d908bd303b9e7eee114d4e7f949f860d75b1da3881b70e97f916,92947802b60c4b8a37bb87294fc34ea643f6ab406216e507b0d838e374d0d4ac
seed_1994,1994,full_data_refit,36,4.000000000000001e-06,8.000000000000002e-05,88.07083333333334,0.5036552504698435,24000,375,69.00681688450277,5.204027192667127,99.462890625,0.0295081886419499,,,0,0,e688f093431e02aca3c32fb7c7084567950683982512130acf1ce3da8246e71c,0e16be61ffe63b65e4a8abed4e9b67f535a7cdbf4030c1a5e7380c9ef5105b8f
seed_1994,1994,full_data_refit,37,4.000000000000001e-06,8.000000000000002e-05,88.36666666666666,0.4856550258000692,24000,375,69.11495938524604,4.960134292021394,99.462890625,0.029516333787558573,,,0,0,eda425eabb90db0ce1e8dbbd3db751964acf6f43320c885753fb47852b208a97,dd9951cb4c69fdab045f09dc40459c8b0dc6e07b46931fe2bfeb8e424ba8287c
seed_1994,1994,full_data_refit,38,4.000000000000001e-06,8.000000000000002e-05,88.55833333333334,0.47354152011871337,24000,375,69.8763452861458,5.103242170065641,99.4140625,0.029494856778932585,,,0,0,7d9eb299f63d24dfc808e1507a3a3228fb0315434b554a326f8403196cfa3d0a,1c7d565acb640db3fd3061fa141bb8a0454bb8643b6bf1caac9ffc3315e57d15
seed_1994,1994,full_data_refit,39,4.000000000000001e-06,8.000000000000002e-05,88.50416666666666,0.4842492103179296,24000,375,69.78015450015664,5.146029185503721,99.462890625,0.02920656790691877,,,0,0,46e35d0f16c07bbdfe48143bee5224a39b58d02e81b42eaf6fb2e36ff2ba3fc6,572b36fab22eddada8c9d369c24e7be6f0218462ff7cf6518249a062d1d3e2e1
seed_1994,1994,full_data_refit,40,4.000000000000001e-06,8.000000000000002e-05,88.53333333333333,0.48494611152013145,24000,375,69.92545525729656,5.113515393808484,99.4140625,0.029478035661279246,,,0,0,4d3b82c2cbc9a0b301b4c6566ade4cad232c697b3663146ee452f5c6d003b8da,d3b0e22c0ded27cd8c6a38a93c9f53d1d490e9f4686715e2dd0f7b3062739d4a
seed_1994,1994,full_data_refit,41,4.000000000000001e-06,8.000000000000002e-05,88.01666666666667,0.5059134940505028,24000,375,69.50545459613204,4.923108479008079,99.462890625,0.02921258619981854,,,0,0,a91d62ae054033af32dc6c9d0be2ad4e4f03eb3f39c848246300f3d9a9f190d6,6a2b1582298f79027aac5e5fe344e41d123a89a770f19778f9e4cb27daa50478
seed_1994,1994,full_data_refit,42,4.000000000000001e-06,8.000000000000002e-05,88.35833333333333,0.4922989144523939,24000,375,63.401274463161826,4.8165293876081705,99.4140625,0.029313264704347246,,,0,0,9066394808985071483373746440f5345b5035baec4d4132b9c80db65e92dbe8,64d48b6fb11f1c799110dd741283760e05da2880c1f65f764c4ba1d637b0c2b9
seed_1994,1994,full_data_refit,43,4.000000000000001e-06,8.000000000000002e-05,88.5,0.4843926009933154,24000,375,63.315232411026955,4.860791141167283,99.4140625,0.028923735361043357,,,0,0,ef629f6567c3f94991fb342a5c88840286b6ffb7805056a566743d0a6c9f93cd,b52d2b8c2c30458000050e39079efb9f31705a6eca8c9c101f9055d03baaf990
seed_1994,1994,full_data_refit,44,4.000000000000001e-06,8.000000000000002e-05,88.87916666666666,0.4712069583336512,24000,375,65.31196261197329,5.231372008100152,99.462890625,0.02892491369755668,,,0,0,a94dbb0052186b7d2456dc58c936737c8a5f4a73cce23172daf5c4f2b9cb3a3c,ad3bad124d78910131acc871d29359026a989e2b7e72c03a3c81fdd5680c4baa
seed_1994,1994,full_data_refit,45,4.000000000000001e-06,8.000000000000002e-05,88.60416666666667,0.47673532483975095,24000,375,69.39622828178108,4.988086169585586,99.51171875,0.028907279737872944,,,0,0,57941be78295678b3ec5d0afb45745fedcc304253753b409ce56f90770b39285,99e7b548c3fc9c5be3fbd1f325f7dcf9ff0704b84853a6ddb97bb0405249e0c4
seed_1994,1994,full_data_refit,46,4.000000000000001e-06,8.000000000000002e-05,88.57083333333334,0.47219893062114715,24000,375,69.41819108091295,5.0691306963562965,99.462890625,0.028708936724584855,,,0,0,b89e984da01a077c08bb9e46266497823dca1f5e0ba52e80cd495b2ea80a550c,59cd40bf8d47551f6794ff1ce64701d192bd108fb13f8abb56a70755aef8b08d
seed_1994,1994,full_data_refit,47,4.000000000000001e-06,8.000000000000002e-05,88.29583333333333,0.4921017824014028,24000,375,69.40683904848993,5.008084187284112,99.462890625,0.02885747031422814,,,0,0,c94c288c1b0aa8f5241e90d93612fe3026dc02d8702e59add75c7708bbf3fa7d,391edd32545a345658d5223c167cc39c01ce36b126b79fa4b018694087d5ee62
seed_1995,1995,full_data_refit,1,0.0005,0.01,49.32083333333333,2.477531039237976,24000,375,73.98212695680559,5.330242782831192,81.201171875,0.7852731084789759,,,0,0,05c81e4fd1229e83c420f620604a152960aee10586e528c251c4e46d309fcfc3,4cedaa8d8364e9b6b8d3f44a5d2bf39ac51082dfc72bfee882a94cdb4934fa15
seed_1995,1995,full_data_refit,2,0.0005,0.01,69.32916666666667,1.3493278479576112,24000,375,71.93607915379107,5.317671252414584,88.134765625,0.48072365633104186,,,0,0,2adcb14363c067fa6a0af82e71bfb602b01d2fae2ab366c2ce10f315526d9640,664b0bece5b17431e65253bee275f6b9968e03ed34d186f2e1347d85083d83cf
seed_1995,1995,full_data_refit,3,0.0005,0.01,74.3,1.122888883749644,24000,375,71.39743746072054,5.40303785726428,91.2109375,0.35270408360463984,,,0,0,2844daf630dfdb44a540b81c58c6b7e309e934b64fee7c7c7a18db9e5444a7f4,60a833bd691a7eb051d79ca4b1084b65c49f5ba927c16f9ae0f6eaac02bd94c1
seed_1995,1995,full_data_refit,4,0.0005,0.01,76.98333333333333,0.9971025393009186,24000,375,71.51355072669685,5.4124073702842,93.06640625,0.2613246997348385,,,0,0,b2ee2833956fb0459ae5b7c0b8bcf3850ac027d880603ef7ae2188008293f3b8,24715fdc2fd1a0cb3d1db565ab8b3288d9738809e60023266a774a01e4845e85
seed_1995,1995,full_data_refit,5,0.0005,0.01,79.1625,0.8819487113952637,24000,375,71.84666664339602,5.478764997795224,93.310546875,0.24161403649040997,,,0,0,5561af1107e50d68c8d63f64a12a0b6db850582ca322590358c97b2e57c7ecda,d05a67454e37f69884bec387ba8735f28ac455f56227e1bb6ac096b5d42a9c7a
seed_1995,1995,full_data_refit,6,0.0005,0.01,80.05416666666666,0.8397063420613606,24000,375,71.72019735909998,5.37543416954577,96.09375,0.16046187226292502,,,0,0,ba44035197b8214856ce50a6475e5df61e1c1f332aaf1bda6d73788c7082499c,d06e2057d1a53da15f74f31d8d2adc906395cb3b00a865e7a07021478d60bc75
seed_1995,1995,full_data_refit,7,0.0005,0.01,81.12916666666666,0.7943272512356441,24000,375,71.48984262906015,5.254781998693943,96.19140625,0.14260415849837155,,,0,0,b46987ced95b7c0a9f5acd3743feb79333e9ca5558a2d13f4306f3dd047853e0,3c6d90773c9bde4e0608a6dee1b759d4a7970dfc442bd62e653be77e0a878e4d
seed_1995,1995,full_data_refit,8,0.0005,0.01,82.20416666666667,0.7460925718943278,24000,375,71.46495546400547,5.335589084774256,96.728515625,0.12394242387148544,,,0,0,f3473c24c85905835e0d709ab48a48aa3ffdfce0a47594a4861126b12ce392d3,b377f60273318574bbb18d361ae1939cb5897b62541c1534f24100f5c839f53c
seed_1995,1995,full_data_refit,9,0.0005,0.01,82.59166666666667,0.7348521486123403,24000,375,68.16007884219289,4.986990310251713,97.021484375,0.11036313614365666,,,0,0,65bb5fe6b189e1489bac889865736050f6cf36f725763216a81b78e350579f27,8659c2563d0d767fad0edb9d9d6d5c24f1085a48954446184f342420f495e28e
seed_1995,1995,full_data_refit,10,0.0005,0.01,82.87083333333334,0.719755356947581,24000,375,69.75793283805251,5.2941859271377325,97.55859375,0.10470791753899412,,,0,0,ea872646098c1e5a7fc1a8e651386606078a8b0186e80a1d726e276db50bcd77,d1e9010d6526f6e85dd775b1d3c953aacd6c1f6b9ff700213fb398d119882591
seed_1995,1995,full_data_refit,11,0.0005,0.01,83.65833333333333,0.6768717268705368,24000,375,71.34437276795506,5.490015974268317,97.4609375,0.10094159277034369,,,0,0,aaf7c6619665ec51346763c2218f648afa14cbfd46d332959796145e401064df,02290c3e63bc9942f775ee15ac66a48adabc28553fbc1a6d09b5262e0bf0c7b4
seed_1995,1995,full_data_refit,12,0.0001,0.002,85.3375,0.616295930425326,24000,375,71.62669996358454,5.374625887721777,98.2421875,0.0747444802980258,,,0,0,2d4fb7e65e7089cd26ad46abeb2cab698c5270d9e870a82623a944745618ab9b,7a7535e1930fab7116d0b7f3ac044515a83ab838d484ccea654c4e315644ce9b
