accuracy_kind,condition,full_oracle_agreement,full_route_accuracy,full_suffix_story_nll,full_suffix_token_nll,full_whole_story_nll,full_whole_token_nll,label,mean_full_margin,midpoint_full_agreement,midpoint_oracle_agreement,midpoint_route_accuracy,midpoint_selected_whole_story_nll,midpoint_selected_whole_token_nll,midpoint_suffix_story_nll,midpoint_suffix_token_nll,oracle_suffix_story_nll,oracle_suffix_token_nll,route_accuracy_change_pp,story_count,suffix_gap_recovered_fraction,suffix_story_nll_change,task_id
noun_support,blocked_log_t,0.8809523809523809,0.9880952380952381,1.4879081351883827,1.5442800220241308,1.442428622317676,1.4858624254127626,Blocked log-t,0.25148797950714213,0.7738095238095238,0.6547619047619048,0.7619047619047619,1.4823895882370641,1.5182232433850773,1.5790700721569197,1.6184319618118672,1.4827669715498089,1.5368793456270828,22.61904761904762,84,0.9466147651927809,-0.09116193696853703,dragon
noun_support,blocked_log_t,0.5925925925925926,0.8271604938271605,1.5092108196299108,1.5512644786295327,1.4309732249285056,1.4633341700007012,Blocked log-t,0.08507927555154374,0.7901234567901234,0.4691358024691358,0.7654320987654321,1.4412748647923275,1.473752634198278,1.5375610931022041,1.578808406377412,1.4897043846162308,1.5325135022153056,6.172839506172839,81,0.5923991509069775,-0.028350273472293352,queen
noun_support,blocked_log_t,0.4177215189873418,0.7848101265822784,1.4856749558893503,1.6949919970858456,1.4761541113803467,1.617629502706555,Blocked log-t,0.07103050868941634,0.8860759493670886,0.3670886075949367,0.7974683544303798,1.4788966085069228,1.6232792361359478,1.4953835378408884,1.7106675839659593,1.4578113387495828,1.66844365179584,-1.2658227848101267,79,0.2583980226428837,-0.00970858195153812,horse
noun_support,blocked_log_t,0.4626865671641791,1.0,1.3825258544896741,1.4270481886740483,1.319009016551367,1.357814219070748,Blocked log-t,0.02477287397460527,0.6268656716417911,0.26865671641791045,0.9701492537313433,1.3339141654881554,1.3710662952537893,1.4211943406914105,1.4626530512809321,1.3636825571953428,1.4083138204006445,2.9850746268656714,67,0.6723576257095258,-0.03866848620173635,bus
noun_support,round_robin_log_t,0.49257425742574257,0.9356435643564357,1.4902163712681213,1.5213127213793722,1.4741669444201575,1.4936491534107517,Round-robin log-t,0.014576504769611694,0.4752475247524752,0.15346534653465346,0.806930693069307,1.489770785745674,1.508469928879378,1.5339615418808434,1.5631371907727791,1.4780102858315558,1.5095744404719644,12.871287128712872,404,0.7818442998703521,-0.043745170612722095,mouse
noun_support,round_robin_log_t,0.4915254237288136,0.9079903147699758,1.6164567917529102,1.6437106266032668,1.5935181147718922,1.6121289984681102,Round-robin log-t,0.014836393367425475,0.5278450363196125,0.19128329297820823,0.8232445520581114,1.6048708162601646,1.6232721224615052,1.649331010185131,1.6760231498919271,1.603085933645506,1.6309426892703234,8.47457627118644,413,0.7108695863883476,-0.032874218432220825,rabbit
noun_support,round_robin_log_t,0.5043731778425656,0.9358600583090378,1.638981557581184,1.6653312168371874,1.659739390653958,1.6689056240770133,Round-robin log-t,0.016987624356359178,0.5801749271137027,0.21282798833819241,0.8775510204081632,1.6703696624374824,1.6789451652803966,1.6705176346344726,1.694901203105559,1.6264775245130625,1.6532779889423452,5.830903790087463,343,0.7160762533597164,-0.03153607705328865,boat
noun_support,round_robin_log_t,0.48936170212765956,0.9665653495440729,1.4780935051665551,1.5171263002460733,1.437476018465016,1.460370897161103,Round-robin log-t,0.013201537142960566,0.48936170212765956,0.1702127659574468,0.8054711246200608,1.4564624029922284,1.475403962826047,1.5275826310236105,1.5562519057329398,1.4664858422202347,1.5065148400207387,16.109422492401215,329,0.8100118979464421,-0.04948912585705534,brother
noun_support,round_robin_log_t,0.5261324041811847,0.926829268292683,1.8919484262166761,1.879867136167633,1.823039772833869,1.7929422616728075,Round-robin log-t,0.012772725312837083,0.42160278745644597,0.1254355400696864,0.6306620209059234,1.8417044113693974,1.8108663120533912,1.9424932296703077,1.927756488554033,1.8813428020239134,1.869961895486861,29.61672473867596,287,0.8265650036972696,-0.05054480345363155,parent
noun_support,round_robin_log_t,0.5,0.9779411764705882,1.3662267619921744,1.442020009279797,1.335265831522412,1.3866140000576912,Round-robin log-t,0.016331310577056914,0.5698529411764706,0.20588235294117646,0.8860294117647058,1.3496902593209108,1.3990668715532943,1.4049728400733557,1.4758330657097294,1.354612351674596,1.4308264994696338,9.191176470588236,272,0.7693745496347403,-0.038746078081181246,duck
noun_support,round_robin_log_t,0.49458483754512633,0.9566787003610109,1.365084434461343,1.4109595133989008,1.3372688714426144,1.368812928708121,Round-robin log-t,0.014555738287617427,0.48736462093862815,0.1371841155234657,0.7725631768953068,1.3581787980905327,1.3863419399441237,1.4183178790732232,1.4565202321422788,1.3527672887864504,1.399074950131547,18.4115523465704,277,0.8120971051365474,-0.053233444611880065,sister
noun_support,round_robin_log_t,0.4770992366412214,0.9694656488549618,1.4445663454135875,1.497843212070596,1.3571822723348441,1.390148469214968,Round-robin log-t,0.014951932665282091,0.5305343511450382,0.16412213740458015,0.8320610687022901,1.3720268302663416,1.4022455947472265,1.484624248457023,1.5315458894770326,1.4325320650682947,1.4872331393186198,13.740458015267176,262,0.7689810723522706,-0.04005790304343537,pet
noun_support,round_robin_log_t,0.47674418604651164,0.9069767441860465,1.552917351100316,1.6049451520654825,1.5272482905485971,1.5506218734976875,Round-robin log-t,0.013510670700499416,0.48255813953488375,0.13372093023255813,0.8662790697674418,1.5385605668044295,1.5611623936449714,1.5877868363339103,1.636899406928841,1.5389418109162623,1.5928389715263134,4.069767441860465,172,0.7138799690540374,-0.03486948523359423,bicycle
noun_support,round_robin_log_t,0.5443786982248521,0.9704142011834319,1.6955470700773532,1.724772541258305,1.5962564866091105,1.6022230024302058,Round-robin log-t,0.014572175517447676,0.5207100591715976,0.23076923076923078,0.8579881656804734,1.6102264257886434,1.6145487605353628,1.7341393121611715,1.7586895784622758,1.685591816573741,1.7154519713587966,11.242603550295858,169,0.7949378565639176,-0.038592242083818284,grandma
noun_support,round_robin_log_t,0.5375,0.95,1.6513217330592098,1.689386589769818,1.5609242524365148,1.5820078721380222,Round-robin log-t,0.015792556151990118,0.5375,0.21875,0.825,1.5757730934487983,1.5950687719544405,1.6916505359686773,1.7248523012117014,1.6391440029595095,1.6786532618652499,12.5,160,0.7680720969031782,-0.0403288029094675,lion
noun_support,round_robin_log_t,0.6153846153846154,0.9112426035502958,1.6486742109015036,1.668217855476245,1.5387816144680948,1.5427278075860786,Round-robin log-t,0.015415904151338547,0.35502958579881655,0.14792899408284024,0.5680473372781065,1.5720042721887453,1.5731982751880504,1.7343535030180963,1.7475422188035075,1.6399417430834633,1.6598602548567796,34.319526627218934,169,0.9075065667234009,-0.08567929211659275,fairy
noun_support,round_robin_log_t,0.5035460992907801,0.9574468085106383,1.6968947811086832,1.6862670033952558,1.6922858087919057,1.667039818524111,Round-robin log-t,0.015960613454236734,0.5319148936170213,0.15602836879432624,0.8936170212765957,1.7023991401369714,1.6763338509989023,1.7270001653927476,1.7140121273543119,1.686364166135826,1.6762378517413192,6.382978723404255,141,0.7408550259518097,-0.030105384284064396,train
noun_support,round_robin_log_t,0.5299145299145299,0.9829059829059829,1.301819210783535,1.3656506483116166,1.2968349291470083,1.3556235442734825,Round-robin log-t,0.01943358367018616,0.5470085470085471,0.24786324786324787,0.9401709401709402,1.3133627532270302,1.3715861152706021,1.345008943843555,1.4071794766973236,1.2872771764911013,1.3521284196624657,4.273504273504273,117,0.7481103565796945,-0.04318973306002016,cow
noun_support,round_robin_log_t,0.4420289855072464,0.9637681159420289,1.381180626657475,1.4421089089394006,1.3479275996910753,1.379747867156235,Round-robin log-t,0.01498311423466865,0.6086956521739131,0.17391304347826086,0.8695652173913043,1.3618526935434034,1.3906981440267556,1.4170044676610745,1.4711062178926573,1.3673251368880004,1.4292708452428238,9.420289855072465,138,0.7211015214201656,-0.035823841003599366,wheel
noun_support,round_robin_log_t,0.48695652173913045,0.9652173913043478,1.4147694770251262,1.4529937502105572,1.418207094286282,1.4408313734267395,Round-robin log-t,0.015180672328318526,0.5391304347826087,0.17391304347826086,0.8782608695652174,1.4267513566942531,1.4499689953398593,1.442247385941914,1.4823114051762638,1.4021058551563166,1.441484399134069,8.695652173913043,115,0.6845256864655176,-0.027477908916787808,monkey
noun_support,round_robin_log_t,0.43902439024390244,0.8292682926829268,1.703837048140991,1.6989368781345113,1.6500914167946579,1.6336115394277921,Round-robin log-t,0.013911811349509936,0.524390243902439,0.12195121951219512,0.7926829268292683,1.659568079674379,1.643041103618212,1.7359718462736144,1.7295683935572903,1.691058706637218,1.6875570520234748,3.6585365853658534,82,0.7154876811725324,-0.03213479813262343,princess
noun_support,round_robin_log_t,0.5,0.9361702127659575,1.682431454965733,1.672510313580258,1.634989184001354,1.6248421965806135,Round-robin log-t,0.015151717934828645,0.4574468085106383,0.1702127659574468,0.9148936170212766,1.6492483252085437,1.6379656869054784,1.7221006613676069,1.709152013960568,1.6701585223740014,1.6616165027916605,2.127659574468085,94,0.7637191530898912,-0.03966920640187377,plane
noun_support,round_robin_log_t,0.5154639175257731,0.9484536082474226,1.4475993715164241,1.4743844350802149,1.4561702000733858,1.4688517816762414,Round-robin log-t,0.017790430316656714,0.5360824742268041,0.1958762886597938,0.8247422680412371,1.4708752980442243,1.4825051403945027,1.4899332614691994,1.5147193799438943,1.4331682035029998,1.4610935437787038,12.371134020618557,97,0.7457737465534287,-0.042333889952775206,elephant
noun_support,round_robin_log_t,0.5,0.8863636363636364,1.5343767347724802,1.5931237467833173,1.476797716058983,1.5031437384449802,Round-robin log-t,0.014019842939774974,0.4318181818181818,0.125,0.6931818181818182,1.4942629220322834,1.5174612684245712,1.585879693768552,1.6361218064994683,1.5217278006156976,1.5827319547605836,19.318181818181817,88,0.8028283572763155,-0.051502958996071824,neighbor
noun_support,round_robin_log_t,0.5119047619047619,1.0,1.500755424164065,1.5554870918858053,1.4708017339482615,1.51521148123482,Round-robin log-t,0.024435344966851364,0.5595238095238095,0.21428571428571427,0.8333333333333334,1.5068358587449655,1.5445368084279858,1.5871065099492085,1.62565544255561,1.4852345822577278,1.5411675392965731,16.666666666666664,84,0.8476435828981055,-0.0863510857851435,dragon
noun_support,round_robin_log_t,0.4444444444444444,0.9135802469135802,1.514210280496581,1.5549528555420367,1.4540316368164823,1.4844789644531386,Round-robin log-t,0.021088705877298424,0.5308641975308642,0.18518518518518517,0.8271604938271605,1.4662533930945008,1.4970127180620925,1.5543086305061853,1.5952728083054393,1.4974880953838918,1.5398885050731206,8.641975308641975,81,0.7057017313072056,-0.04009835000960438,queen
noun_support,round_robin_log_t,0.43037974683544306,0.9746835443037974,1.4864216669790855,1.694597194302864,1.5002009050262017,1.640148406945333,Round-robin log-t,0.020994986997020286,0.6455696202531646,0.21518987341772153,0.8987341772151899,1.5110521221620195,1.6494270858963773,1.517046925512078,1.7212053747471752,1.4711997697226855,1.680840345417949,7.59493670886076,79,0.6679860071075151,-0.030625258532992472,horse
noun_support,round_robin_log_t,0.3880597014925373,1.0,1.3970648742402978,1.4369144644354592,1.3555939315834507,1.3888417423924155,Round-robin log-t,0.02389070094300616,0.7014925373134329,0.22388059701492538,0.9701492537313433,1.366844630626018,1.39931227024222,1.4294868003319479,1.4682042590437185,1.3786398916886948,1.4205833309381701,2.9850746268656714,67,0.6376380975119947,-0.032421926091650066,bus
exact_noun,independent_noun,0.44554455445544555,0.7178217821782178,1.4895598488117072,1.522018767396109,1.4538673191592513,1.474866190699001,Independent noun bank,0.050715303043946676,0.6683168316831684,0.21534653465346534,0.6287128712871287,1.472654323854238,1.4924308120871683,1.5398239742797892,1.5695749134070844,1.462833001232725,1.4963895283992943,8.91089108910891,404,0.6528573867660542,-0.05026412546808201,mouse
exact_noun,independent_noun,0.3704600484261501,0.6368038740920097,1.6198081578268448,1.6478159624418651,1.5802635740127242,1.6001097175911745,Independent noun bank,0.038089582220368,0.6803874092009685,0.1937046004842615,0.6610169491525424,1.5903552993977168,1.6100837118099391,1.6523463271167893,1.6796868313258349,1.5902231627067402,1.6191067101342864,-2.4213075060532687,413,0.523768703654141,-0.03253816928994446,rabbit
