policy_hash,node_id,level,start_arrival,end_arrival,within_task,merge_method,repair_fraction,retained_energy_mean,child_cosine_mean,merge_damage,postrepair_damage,repair_recovery,core_dimension_max,repair_examples,repair_tokens,repair_steps,repair_wall_seconds,merge_wall_seconds,merge_config_hash
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,2,17,20,True,core_tsv_r8,0.1,0.8818173560316531,0.07206489598086056,0.46913125924766064,0.23226655833423138,0.23686470091342926,16,40,18141,5,2.2331320918165147,0.6271632239222527,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,01ada171ec9092e472bb5a8342664ad666c7da1ed459e1b3d7c5b4183bdadfe6,1,15,16,False,core_tsv_r8,0.1,0.9319869140000212,0.0019662090244575194,0.009996840730309486,-0.062010811641812325,0.07200765237212181,16,20,13061,3,1.487780038267374,0.6051803608424962,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,0745f6fa4971e52bc0748f19de77f0f705061d0b0e11e19e0c884fd6e2eaddb4,1,1,2,True,core_tsv_r8,0.1,0.9144776319583442,0.06065724301714732,0.031073891499545425,-0.03650501632364467,0.06757890782319009,16,20,2724,3,1.179967517964542,0.5734905838035047,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,3,9,16,False,core_tsv_r8,0.1,0.8249538142182089,0.10238076180498577,1.1726614298919835,-0.08955043430129672,1.2622118641932802,16,80,59325,10,5.027841613162309,0.6326531479135156,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,1d39607e63fa78261f1d172ed38d6a6e84d7e36aa538509899460baa5df69d23,1,27,28,True,core_tsv_r8,0.1,0.9478470642778474,0.06390536151398443,0.11439455686195288,0.09190411238523666,0.02249044447671622,16,20,1009,3,1.1000992660410702,0.5691282958723605,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,27adcbaca6c70de0c993a2a53a1f52237465b808dd9e083cc65da462139d6786,1,19,20,True,core_tsv_r8,0.1,0.9201158571023652,0.05955816374318385,0.18937165010720491,0.13218944985419512,0.057182200253009796,16,20,10144,3,1.5231914762407541,0.5237267771735787,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,2,25,28,False,core_tsv_r8,0.1,0.8837857517196075,0.05950288592409875,0.2466014353558421,0.12759297131560743,0.11900846404023468,16,40,4741,5,1.7508832840248942,0.7146581560373306,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,31f32c9500cad0c67c045dd5ee862d32d65a71ae6f1f6b49cbbdc542e1a65f11,1,7,8,True,core_tsv_r8,0.1,0.9319846506473546,0.0775689109509388,0.02362961508333683,0.0546976663172245,-0.031068051233887672,16,20,1584,3,1.1458908477798104,0.5573942577466369,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,3268eb5e058af87379c0b0aa52a2b217228642bcb1daf383b7a48947b01cda74,1,31,32,True,core_tsv_r8,0.1,0.9478523126693907,0.07297681314247377,-0.10639183851890266,-0.12304034014232457,0.016648501623421907,16,20,808,3,1.1368904821574688,0.5327757308259606,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,41b93a772df39c1f62c5102bd843077e53a00f6455f9e6a8e076d8e41cf9dbf0,2,13,16,False,core_tsv_r8,0.1,0.9005312913021157,0.09227238746216163,0.5427053812891245,0.34187199268490076,0.20083338860422373,16,40,35742,5,2.8109940020367503,0.64259163569659,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,43132f6a2dbb904542b9be65f7f3134e43f57b3b88035b83885dea7243114432,1,3,4,True,core_tsv_r8,0.1,0.9093588669588488,0.055455170033231437,0.08042222843505442,0.005683352705091238,0.07473887572996318,16,20,2954,3,1.122396597173065,0.5762036722153425,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,47a1b0022fc1f6941637d400a3dfc547e7aca79629a175bd136aae7439b89537,1,17,18,True,core_tsv_r8,0.1,0.9273176793431942,0.06578648059853473,0.18501145485788584,0.12383052799850702,0.061180926859378815,16,20,7997,3,1.4036569008603692,0.5252895569428802,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,4bdb7b41d4d17f5e16d516d27a7da1fa545642faa8a309d99017dda2a6df808e,2,9,12,False,core_tsv_r8,0.1,0.8927629276016738,0.001937523947671302,-0.04834682121872902,-0.2323064673691988,0.18395964615046978,16,40,23583,5,2.4527012929320335,0.6289536100812256,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,579daa4083af565af0228b0422403b9cb8cd7d2eb6a11073ad6a6da6177c78d7,1,29,30,True,core_tsv_r8,0.1,0.9503362149233433,0.06966824021752985,-0.11100363032892346,-0.1659553413046524,0.05495171097572893,16,20,904,3,1.162086965981871,0.579603523015976,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,1,33,34,True,core_tsv_r8,0.1,0.9467323275935834,0.07423928949059382,0.010316228872397915,0.029573970154160634,-0.01925774128176272,16,20,681,3,1.2024072539061308,0.5406567980535328,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,3,17,24,False,core_tsv_r8,0.1,0.7982180835699885,0.0028466280695640727,0.3752054735086858,-0.017753999214619398,0.3929594727233052,16,80,27940,10,3.56955444579944,0.7035321299917996,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,6c5f1585c41e7075e871f7adfde75d89fdec84b294a4e78a3ddf838ccd6e74bb,1,25,26,False,core_tsv_r8,0.1,0.9238800706666898,0.003818561291125566,-0.17097328758245567,-0.26080376437312225,0.08983047679066658,16,20,3732,3,1.1640775529667735,0.5258393241092563,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,732d05fd02dc1d0f785f7be1aea87536e1d29d9ed3f6286634c0499f5442df89,2,5,8,False,core_tsv_r8,0.1,0.8690983541556441,0.0608522556045831,-0.029408309754217044,-0.037791690236190334,0.00838338048197329,16,40,3838,5,1.7708970471285284,0.6147846230305731,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,77274d05894a0c90f13f165e9ee95a1960266c36a5cd296b19fecefdeba8c249,1,23,24,True,core_tsv_r8,0.1,0.8841971393578895,0.050242538060127476,0.03939833492040634,0.021188080310821533,0.01821025460958481,16,20,5280,3,1.1659023188985884,0.5772115481086075,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,4,1,16,False,core_tsv_r8,0.1,0.7211507566632934,0.07531149525299713,1.0798322031623684,-0.17413674242561683,1.2539689455879852,16,160,68841,20,7.786439390853047,0.6967683988623321,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,2,33,36,False,core_tsv_r8,0.1,0.8823138457038229,0.04751172906763947,0.1369118015281856,0.14491174672730267,-0.007999945199117064,16,40,7564,5,1.8390296059660614,0.6714385538361967,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,1,37,38,True,core_tsv_r8,0.1,0.9063601386568135,0.05466240035507613,-0.049691420048475266,-0.0557926744222641,0.006101254373788834,16,20,13676,3,1.5672950390726328,0.5262035909108818,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,b2034116721a1c9ecc1fa15e77d141b055fd4d4e4c12779737ad6cc1b29325d0,2,29,32,False,core_tsv_r8,0.1,0.891076135793149,0.04561616880896627,0.025137059041298926,-0.09255804389249533,0.11769510293379426,16,40,1712,5,1.614793909713626,0.6594696501269937,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,bc85c22e99541f6399cd9093f7de51acac97498d1ffe8c2d4f7562701b65349d,1,9,10,True,core_tsv_r8,0.1,0.9330232710728535,0.08111882932361268,-0.04549781046807766,-0.11613273620605469,0.07063492573797703,16,20,1435,3,1.1701486897654831,0.5059494548477232,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,c4d80ef71742dbedf6d54f1ca6918a20347a24b5fd4bc92974ba441ce96a4e2f,1,11,12,True,core_tsv_r8,0.1,0.9325764690105165,0.11218755784046308,0.02760209981352091,0.0032941624522209167,0.02430793736129999,16,20,22148,3,1.8658002577722073,0.5175306629389524,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,c68ad33b3997eab723aab56e71bc046d278b975179df40ce2414b056a355dbd3,1,13,14,True,core_tsv_r8,0.1,0.9335957052202608,0.11254589684805846,0.012389356270432472,-0.017567806877195835,0.029957163147628307,16,20,22681,3,1.9729979247786105,0.5350705897435546,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,3,25,32,False,core_tsv_r8,0.1,0.8052393485388382,0.07202958437552193,0.6574563607573511,0.012729341474672307,0.6447270192826788,16,80,6453,10,3.073072134051472,0.6162118809297681,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,d78a48be60f03de3d98576874509787b2d6b86f7d6fb77a9dfbd6c3541a9493e,1,5,6,False,core_tsv_r8,0.1,0.9236141705704819,0.009018642333188673,-0.07531067956006154,-0.03080055650207214,-0.044510123057989404,16,20,2254,3,1.1527567631565034,0.6612526392564178,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,dc4958ca640784e24adedf85bf25fbc4472926133226bba116da1a21e53f73eb,2,1,4,True,core_tsv_r8,0.1,0.8534872820651176,0.06344297038282685,0.09012289019301534,0.0032459967769682407,0.0868768934160471,16,40,5678,5,1.7055948483757675,0.765889436006546,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,dd7f0228d04beca2a9eb661c4df5a04f10d63006ae1c363bfe1f4b56bdce470f,1,21,22,True,core_tsv_r8,0.1,0.8783430116618766,0.055026707255667176,0.06138543039560318,0.033285848796367645,0.028099581599235535,16,20,4519,3,1.1468093218281865,0.5964535619132221,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,dd802562e95d2e17cbf51e08bd92c703cc4d96dfd390f0e59d95b4c5b59733c3,2,21,24,True,core_tsv_r8,0.1,0.8222571951451019,0.06708490025900343,0.13782566040754318,0.08346955478191376,0.054356105625629425,16,40,9799,5,1.8226053351536393,0.599346837028861,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,df80b9a265f1c4dbbf3c9d7c36eda659b9d4022fbea6961a6d0bd520e44add61,1,35,36,False,core_tsv_r8,0.1,0.9332709904974407,0.000651361351819932,-0.16589852453034837,-0.19487805601966102,0.02897953148931265,16,20,6883,3,1.306734771002084,0.5757411071099341,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,3,1,8,False,core_tsv_r8,0.1,0.7851473801030094,0.03888483913582622,1.2580610066652298,-0.050573655287735164,1.308634661952965,16,80,9516,10,2.907721740193665,0.6370336511172354,507650926fe74cf5b3a192c36e003e43a454684842963c27540c1bf802d011fd
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,2,17,20,True,svd_mean_r8,0.05,0.9146446360822749,0.11636934125379024,0.026954764500260353,0.020094296894967556,0.006860467605292797,0,20,8752,3,1.115214355289936,0.3808982241898775,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,01ada171ec9092e472bb5a8342664ad666c7da1ed459e1b3d7c5b4183bdadfe6,1,15,16,False,svd_mean_r8,0.05,0.9341082967208818,0.0019662090244575194,-0.033006378915160894,-0.07286135153844953,0.03985497262328863,0,10,6259,2,0.8882017135620117,0.47775228321552277,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,0745f6fa4971e52bc0748f19de77f0f705061d0b0e11e19e0c884fd6e2eaddb4,1,1,2,True,svd_mean_r8,0.05,0.9387068762516793,0.06065724301714732,-0.055820802866946906,-0.03788291075034067,-0.017937892116606236,0,10,1420,2,0.5666485354304314,0.42130560241639614,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,3,9,16,False,svd_mean_r8,0.05,0.900061363045161,0.1980734421296734,0.12252733297646046,-0.21119395891825343,0.3337212918947139,0,40,27520,5,2.2782610170543194,0.39935022965073586,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,1d39607e63fa78261f1d172ed38d6a6e84d7e36aa538509899460baa5df69d23,1,27,28,True,svd_mean_r8,0.05,0.9597389897842202,0.06390536151398443,0.10390448333055247,0.0887685061461525,0.015135977184399962,0,10,560,2,0.641020905226469,0.3806895334273577,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,27adcbaca6c70de0c993a2a53a1f52237465b808dd9e083cc65da462139d6786,1,19,20,True,svd_mean_r8,0.05,0.9286462628782348,0.05955816374318385,0.020281503908336163,0.020993641577661037,-0.0007121376693248749,0,10,4278,2,0.8231580406427383,0.39276421815156937,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,2,25,28,False,svd_mean_r8,0.05,0.9250614590604677,0.07900855628805352,0.08253131643868983,0.08811158922617324,-0.005580272787483409,0,20,2195,3,0.9135846346616745,0.3885192144662142,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,31f32c9500cad0c67c045dd5ee862d32d65a71ae6f1f6b49cbbdc542e1a65f11,1,7,8,True,svd_mean_r8,0.05,0.9568901342514036,0.0775689109509388,0.013464858755469322,-0.009437017142772675,0.022901875898241997,0,10,739,2,0.6079005468636751,0.3742716684937477,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,3268eb5e058af87379c0b0aa52a2b217228642bcb1daf383b7a48947b01cda74,1,31,32,True,svd_mean_r8,0.05,0.9612491246562378,0.07297681314247377,-0.118437668425031,-0.14283659122884274,0.02439892280381173,0,10,416,2,0.6204604655504227,0.419892605394125,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,41b93a772df39c1f62c5102bd843077e53a00f6455f9e6a8e076d8e41cf9dbf0,2,13,16,False,svd_mean_r8,0.05,0.9233267510499849,0.12046853644884446,0.31844996754080057,0.22307552862912416,0.0953744389116764,0,20,17624,3,1.4805393368005753,0.4184766039252281,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,43132f6a2dbb904542b9be65f7f3134e43f57b3b88035b83885dea7243114432,1,3,4,True,svd_mean_r8,0.05,0.9347111726466775,0.055455170033231437,0.12012756598414853,0.1213554943096824,-0.0012279283255338669,0,10,1536,2,0.5976730491966009,0.36456868797540665,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,47a1b0022fc1f6941637d400a3dfc547e7aca79629a175bd136aae7439b89537,1,17,18,True,svd_mean_r8,0.05,0.9354359403741624,0.06578648059853473,0.035237607546150684,0.043700145557522774,-0.00846253801137209,0,10,4474,2,0.7248846720904112,0.3811284024268389,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,4bdb7b41d4d17f5e16d516d27a7da1fa545642faa8a309d99017dda2a6df808e,2,9,12,False,svd_mean_r8,0.05,0.9282968107097894,0.003790335647276966,-0.35640587471425533,-0.3207347304560244,-0.035671144258230925,0,20,9896,3,1.1325787901878357,0.43799575977027416,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,579daa4083af565af0228b0422403b9cb8cd7d2eb6a11073ad6a6da6177c78d7,1,29,30,True,svd_mean_r8,0.05,0.9606232060646054,0.06966824021752985,-0.09184026345610619,-0.12164188851602376,0.02980162505991757,0,10,464,2,0.5674069505184889,0.4209874477237463,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,1,33,34,True,svd_mean_r8,0.05,0.9610298675588939,0.07423928949059382,0.172616714873584,0.1492509001545841,0.0233658147189999,0,10,365,2,0.5542536191642284,0.3916309829801321,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,3,17,24,False,svd_mean_r8,0.05,0.8825474175249179,0.0065204965920011276,-0.05570439388975501,-0.13462209654971957,0.07891770265996456,0,40,13844,5,1.6750761270523071,0.4183329027146101,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,6c5f1585c41e7075e871f7adfde75d89fdec84b294a4e78a3ddf838ccd6e74bb,1,25,26,False,svd_mean_r8,0.05,0.9267784096416398,0.003818561291125566,-0.18466594016354065,-0.22114964706997853,0.036483706906437874,0,10,1635,2,0.6528667826205492,0.47946600057184696,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,732d05fd02dc1d0f785f7be1aea87536e1d29d9ed3f6286634c0499f5442df89,2,5,8,False,svd_mean_r8,0.05,0.9405336676184258,0.08849938497715285,-0.028611882240511477,-0.028857859841082245,0.0002459776005707681,0,20,1782,3,0.8770362790673971,0.4630617368966341,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,77274d05894a0c90f13f165e9ee95a1960266c36a5cd296b19fecefdeba8c249,1,23,24,True,svd_mean_r8,0.05,0.9009606039195291,0.050242538060127476,0.005627267062664032,0.0011433176696300507,0.004483949393033981,0,10,2766,2,0.750648744404316,0.37885097973048687,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,4,1,16,False,svd_mean_r8,0.05,0.9134859170632675,0.06677283352472414,-0.14489211098407395,-0.21250354501535185,0.0676114340312779,0,80,32258,10,3.5466964058578014,0.39697921089828014,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,2,33,36,False,svd_mean_r8,0.05,0.9269936008815082,0.06319218880738381,0.02184321833192371,-0.02176569920266047,0.04360891753458418,0,20,3623,3,0.9022761136293411,0.4047783873975277,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,1,37,38,True,svd_mean_r8,0.05,0.9162907307677834,0.05466240035507613,-0.03067735582590103,-0.03763476014137268,0.006957404315471649,0,10,5288,2,0.69306630641222,0.4027787856757641,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,b2034116721a1c9ecc1fa15e77d141b055fd4d4e4c12779737ad6cc1b29325d0,2,29,32,False,svd_mean_r8,0.05,0.9387474725954417,0.08100415738336768,-0.01819302764488384,-0.05759566294727847,0.03940263530239463,0,20,880,3,0.8239848390221596,0.4003551919013262,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,bc85c22e99541f6399cd9093f7de51acac97498d1ffe8c2d4f7562701b65349d,1,9,10,True,svd_mean_r8,0.05,0.9569533218912099,0.08111882932361268,-0.016563677228987217,0.016710961237549782,-0.033274638466537,0,10,696,2,0.5803892053663731,0.40519002825021744,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,c4d80ef71742dbedf6d54f1ca6918a20347a24b5fd4bc92974ba441ce96a4e2f,1,11,12,True,svd_mean_r8,0.05,0.9424440169618009,0.11218755784046308,-0.04511642549186945,-0.04538321029394865,0.00026678480207920074,0,10,9200,2,0.9047680404037237,0.4002005234360695,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,c68ad33b3997eab723aab56e71bc046d278b975179df40ce2414b056a355dbd3,1,13,14,True,svd_mean_r8,0.05,0.9440335154793923,0.11254589684805846,-0.04133403301239014,-0.0510982908308506,0.009764257818460464,0,10,11365,2,0.9829071145504713,0.39807700365781784,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,3,25,32,False,svd_mean_r8,0.05,0.921392006918129,0.16881799197927322,-0.0214261220923313,-0.018971029048164834,-0.0024550930441664676,0,40,3075,5,1.324573416262865,0.3922828249633312,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,d78a48be60f03de3d98576874509787b2d6b86f7d6fb77a9dfbd6c3541a9493e,1,5,6,False,svd_mean_r8,0.05,0.9272551527964988,0.009018642333188673,-0.09767101664328948,-0.07142683626443613,-0.026244180378853343,0,10,1043,2,0.6532175671309233,0.40131776034832,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,dc4958ca640784e24adedf85bf25fbc4472926133226bba116da1a21e53f73eb,2,1,4,True,svd_mean_r8,0.05,0.9381139321520958,0.11309034877236084,0.06740629859268665,0.07439956266898662,-0.006993264076299965,0,20,2956,3,0.8519496619701385,0.45385648123919964,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,dd7f0228d04beca2a9eb661c4df5a04f10d63006ae1c363bfe1f4b56bdce470f,1,21,22,True,svd_mean_r8,0.05,0.9004564283151031,0.055026707255667176,0.015653252601623535,-0.013031810522079468,0.028685063123703003,0,10,2326,2,0.7069523427635431,0.4155746456235647,08c262c3a1d8d5b5d12f9e4cec01a20231ab564308a7b5266dab21fe51fb46ed
