accuracy,condition,partition,stage,task
99.29906725883484,rotating__task_uniform__reset_each_stage,fit_population,31,8
99.05660152435303,rotating__task_uniform__reset_each_stage,fit_population,31,9
86.17021441459656,rotating__task_uniform__reset_each_stage,validation,31,1
91.74311757087708,rotating__task_uniform__reset_each_stage,validation,31,10
79.7468364238739,rotating__task_uniform__reset_each_stage,validation,31,11
84.94623899459839,rotating__task_uniform__reset_each_stage,validation,31,12
87.25489974021912,rotating__task_uniform__reset_each_stage,validation,31,13
89.62264060974121,rotating__task_uniform__reset_each_stage,validation,31,14
87.09677457809448,rotating__task_uniform__reset_each_stage,validation,31,15
79.24528121948242,rotating__task_uniform__reset_each_stage,validation,31,16
68.6868667602539,rotating__task_uniform__reset_each_stage,validation,31,17
80.0000011920929,rotating__task_uniform__reset_each_stage,validation,31,18
75.86206793785095,rotating__task_uniform__reset_each_stage,validation,31,19
78.43137383460999,rotating__task_uniform__reset_each_stage,validation,31,2
67.07317233085632,rotating__task_uniform__reset_each_stage,validation,31,20
76.7241358757019,rotating__task_uniform__reset_each_stage,validation,31,21
68.75,rotating__task_uniform__reset_each_stage,validation,31,22
71.27659320831299,rotating__task_uniform__reset_each_stage,validation,31,23
71.42857313156128,rotating__task_uniform__reset_each_stage,validation,31,24
69.8113203048706,rotating__task_uniform__reset_each_stage,validation,31,25
70.70707082748413,rotating__task_uniform__reset_each_stage,validation,31,26
73.62637519836426,rotating__task_uniform__reset_each_stage,validation,31,27
81.4814805984497,rotating__task_uniform__reset_each_stage,validation,31,28
73.9130437374115,rotating__task_uniform__reset_each_stage,validation,31,29
82.05128312110901,rotating__task_uniform__reset_each_stage,validation,31,3
79.53216433525085,rotating__task_uniform__reset_each_stage,validation,31,30
80.2197813987732,rotating__task_uniform__reset_each_stage,validation,31,31
82.01438784599304,rotating__task_uniform__reset_each_stage,validation,31,4
78.64077687263489,rotating__task_uniform__reset_each_stage,validation,31,5
89.47368264198303,rotating__task_uniform__reset_each_stage,validation,31,6
89.13043737411499,rotating__task_uniform__reset_each_stage,validation,31,7
88.78504633903503,rotating__task_uniform__reset_each_stage,validation,31,8
79.04762029647827,rotating__task_uniform__reset_each_stage,validation,31,9
92.38845109939575,fresh_full_history,fit_population,31,1
93.83561611175537,fresh_full_history,fit_population,31,10
91.45569801330566,fresh_full_history,fit_population,31,11
89.13043737411499,fresh_full_history,fit_population,31,12
95.5990195274353,fresh_full_history,fit_population,31,13
93.33333373069763,fresh_full_history,fit_population,31,14
93.27957034111023,fresh_full_history,fit_population,31,15
94.08983588218689,fresh_full_history,fit_population,31,16
87.96992301940918,fresh_full_history,fit_population,31,17
92.01183319091797,fresh_full_history,fit_population,31,18
80.92485666275024,fresh_full_history,fit_population,31,19
93.20388436317444,fresh_full_history,fit_population,31,2
89.19752836227417,fresh_full_history,fit_population,31,20
91.5766716003418,fresh_full_history,fit_population,31,21
88.28125,fresh_full_history,fit_population,31,22
82.35294222831726,fresh_full_history,fit_population,31,23
93.43065619468689,fresh_full_history,fit_population,31,24
84.95145440101624,fresh_full_history,fit_population,31,25
86.54822111129761,fresh_full_history,fit_population,31,26
83.00835490226746,fresh_full_history,fit_population,31,27
88.85449171066284,fresh_full_history,fit_population,31,28
81.86812996864319,fresh_full_history,fit_population,31,29
91.04477763175964,fresh_full_history,fit_population,31,3
87.29926943778992,fresh_full_history,fit_population,31,30
88.28337788581848,fresh_full_history,fit_population,31,31
94.86725926399231,fresh_full_history,fit_population,31,4
88.86198401451111,fresh_full_history,fit_population,31,5
94.31524276733398,fresh_full_history,fit_population,31,6
95.12194991111755,fresh_full_history,fit_population,31,7
94.39252614974976,fresh_full_history,fit_population,31,8
91.98113083839417,fresh_full_history,fit_population,31,9
92.55319237709045,fresh_full_history,validation,31,1
91.74311757087708,fresh_full_history,validation,31,10
89.87341523170471,fresh_full_history,validation,31,11
88.17204236984253,fresh_full_history,validation,31,12
93.13725233078003,fresh_full_history,validation,31,13
95.28301954269409,fresh_full_history,validation,31,14
93.54838728904724,fresh_full_history,validation,31,15
86.79245114326477,fresh_full_history,validation,31,16
79.79797720909119,fresh_full_history,validation,31,17
83.52941274642944,fresh_full_history,validation,31,18
81.60919547080994,fresh_full_history,validation,31,19
88.23529481887817,fresh_full_history,validation,31,2
92.68292784690857,fresh_full_history,validation,31,20
86.20689511299133,fresh_full_history,validation,31,21
80.20833134651184,fresh_full_history,validation,31,22
85.10638475418091,fresh_full_history,validation,31,23
78.57142686843872,fresh_full_history,validation,31,24
79.24528121948242,fresh_full_history,validation,31,25
84.84848737716675,fresh_full_history,validation,31,26
81.31868243217468,fresh_full_history,validation,31,27
83.95061492919922,fresh_full_history,validation,31,28
77.173912525177,fresh_full_history,validation,31,29
90.59829115867615,fresh_full_history,validation,31,3
81.87134265899658,fresh_full_history,validation,31,30
78.02197933197021,fresh_full_history,validation,31,31
89.20863270759583,fresh_full_history,validation,31,4
90.29126167297363,fresh_full_history,validation,31,5
93.68420839309692,fresh_full_history,validation,31,6
94.5652186870575,fresh_full_history,validation,31,7
90.65420627593994,fresh_full_history,validation,31,8
87.61904835700989,fresh_full_history,validation,31,9
94.75065469741821,static__example_uniform__carry,fit_population,50,1
95.6620991230011,static__example_uniform__carry,fit_population,50,10
91.45569801330566,static__example_uniform__carry,fit_population,50,11
88.04348111152649,static__example_uniform__carry,fit_population,50,12
94.6210265159607,static__example_uniform__carry,fit_population,50,13
92.38095283508301,static__example_uniform__carry,fit_population,50,14
95.16128897666931,static__example_uniform__carry,fit_population,50,15
93.85342597961426,static__example_uniform__carry,fit_population,50,16
91.72932505607605,static__example_uniform__carry,fit_population,50,17
94.08283829689026,static__example_uniform__carry,fit_population,50,18
90.75144529342651,static__example_uniform__carry,fit_population,50,19
92.96116232872009,static__example_uniform__carry,fit_population,50,2
89.81481194496155,static__example_uniform__carry,fit_population,50,20
94.6004331111908,static__example_uniform__carry,fit_population,50,21
94.27083134651184,static__example_uniform__carry,fit_population,50,22
86.09625697135925,static__example_uniform__carry,fit_population,50,23
90.14598727226257,static__example_uniform__carry,fit_population,50,24
94.17475461959839,static__example_uniform__carry,fit_population,50,25
92.13197827339172,static__example_uniform__carry,fit_population,50,26
94.1504180431366,static__example_uniform__carry,fit_population,50,27
95.35603523254395,static__example_uniform__carry,fit_population,50,28
84.3406617641449,static__example_uniform__carry,fit_population,50,29
91.25799536705017,static__example_uniform__carry,fit_population,50,3
92.55474209785461,static__example_uniform__carry,fit_population,50,30
93.18801164627075,static__example_uniform__carry,fit_population,50,31
90.49080014228821,static__example_uniform__carry,fit_population,50,32
92.65536665916443,static__example_uniform__carry,fit_population,50,33
89.33333158493042,static__example_uniform__carry,fit_population,50,34
93.79157423973083,static__example_uniform__carry,fit_population,50,35
92.13709831237793,static__example_uniform__carry,fit_population,50,36
90.31620621681213,static__example_uniform__carry,fit_population,50,37
90.67245125770569,static__example_uniform__carry,fit_population,50,38
90.73569774627686,static__example_uniform__carry,fit_population,50,39
93.451327085495,static__example_uniform__carry,fit_population,50,4
90.99099040031433,static__example_uniform__carry,fit_population,50,40
90.71729779243469,static__example_uniform__carry,fit_population,50,41
89.74943161010742,static__example_uniform__carry,fit_population,50,42
95.09803652763367,static__example_uniform__carry,fit_population,50,43
93.19148659706116,static__example_uniform__carry,fit_population,50,44
92.87833571434021,static__example_uniform__carry,fit_population,50,45
91.64619445800781,static__example_uniform__carry,fit_population,50,46
91.11111164093018,static__example_uniform__carry,fit_population,50,47
95.36784887313843,static__example_uniform__carry,fit_population,50,48
91.2912905216217,static__example_uniform__carry,fit_population,50,49
93.94673109054565,static__example_uniform__carry,fit_population,50,5
96.61971926689148,static__example_uniform__carry,fit_population,50,50
93.79844665527344,static__example_uniform__carry,fit_population,50,6
92.4119234085083,static__example_uniform__carry,fit_population,50,7
91.58878326416016,static__example_uniform__carry,fit_population,50,8
92.92452931404114,static__example_uniform__carry,fit_population,50,9
90.42553305625916,static__example_uniform__carry,validation,50,1
88.07339668273926,static__example_uniform__carry,validation,50,10
78.48101258277893,static__example_uniform__carry,validation,50,11
81.72042965888977,static__example_uniform__carry,validation,50,12
82.35294222831726,static__example_uniform__carry,validation,50,13
92.45283007621765,static__example_uniform__carry,validation,50,14
88.17204236984253,static__example_uniform__carry,validation,50,15
84.9056601524353,static__example_uniform__carry,validation,50,16
83.83838534355164,static__example_uniform__carry,validation,50,17
84.70588326454163,static__example_uniform__carry,validation,50,18
79.31034564971924,static__example_uniform__carry,validation,50,19
84.3137264251709,static__example_uniform__carry,validation,50,2
73.17073345184326,static__example_uniform__carry,validation,50,20
84.48275923728943,static__example_uniform__carry,validation,50,21
75.0,static__example_uniform__carry,validation,50,22
72.34042286872864,static__example_uniform__carry,validation,50,23
77.14285850524902,static__example_uniform__carry,validation,50,24
81.13207817077637,static__example_uniform__carry,validation,50,25
82.82828330993652,static__example_uniform__carry,validation,50,26
82.41758346557617,static__example_uniform__carry,validation,50,27
90.12345671653748,static__example_uniform__carry,validation,50,28
73.9130437374115,static__example_uniform__carry,validation,50,29
87.17948794364929,static__example_uniform__carry,validation,50,3
82.45614171028137,static__example_uniform__carry,validation,50,30
86.81318759918213,static__example_uniform__carry,validation,50,31
76.82926654815674,static__example_uniform__carry,validation,50,32
89.8876428604126,static__example_uniform__carry,validation,50,33
78.94737124443054,static__example_uniform__carry,validation,50,34
85.71428656578064,static__example_uniform__carry,validation,50,35
91.86992049217224,static__example_uniform__carry,validation,50,36
76.1904776096344,static__example_uniform__carry,validation,50,37
83.33333134651184,static__example_uniform__carry,validation,50,38
79.347825050354,static__example_uniform__carry,validation,50,39
84.17266011238098,static__example_uniform__carry,validation,50,4
77.27272510528564,static__example_uniform__carry,validation,50,40
78.33333611488342,static__example_uniform__carry,validation,50,41
82.56880640983582,static__example_uniform__carry,validation,50,42
84.21052694320679,static__example_uniform__carry,validation,50,43
75.86206793785095,static__example_uniform__carry,validation,50,44
90.58823585510254,static__example_uniform__carry,validation,50,45
82.35294222831726,static__example_uniform__carry,validation,50,46
85.71428656578064,static__example_uniform__carry,validation,50,47
84.61538553237915,static__example_uniform__carry,validation,50,48
68.23529601097107,static__example_uniform__carry,validation,50,49
82.52426981925964,static__example_uniform__carry,validation,50,5
91.01123809814453,static__example_uniform__carry,validation,50,50
90.52631855010986,static__example_uniform__carry,validation,50,6
88.04348111152649,static__example_uniform__carry,validation,50,7
83.17757248878479,static__example_uniform__carry,validation,50,8
88.57142925262451,static__example_uniform__carry,validation,50,9
94.22572255134583,static__example_uniform__reset_each_stage,fit_population,50,1
94.97717022895813,static__example_uniform__reset_each_stage,fit_population,50,10
89.2405092716217,static__example_uniform__reset_each_stage,fit_population,50,11
88.04348111152649,static__example_uniform__reset_each_stage,fit_population,50,12
92.42053627967834,static__example_uniform__reset_each_stage,fit_population,50,13
90.95237851142883,static__example_uniform__reset_each_stage,fit_population,50,14
92.4731194972992,static__example_uniform__reset_each_stage,fit_population,50,15
91.01654887199402,static__example_uniform__reset_each_stage,fit_population,50,16
92.23057627677917,static__example_uniform__reset_each_stage,fit_population,50,17
93.49112510681152,static__example_uniform__reset_each_stage,fit_population,50,18
91.3294792175293,static__example_uniform__reset_each_stage,fit_population,50,19
91.50485396385193,static__example_uniform__reset_each_stage,fit_population,50,2
87.96296119689941,static__example_uniform__reset_each_stage,fit_population,50,20
92.00863838195801,static__example_uniform__reset_each_stage,fit_population,50,21
94.53125,static__example_uniform__reset_each_stage,fit_population,50,22
87.4331533908844,static__example_uniform__reset_each_stage,fit_population,50,23
89.41605687141418,static__example_uniform__reset_each_stage,fit_population,50,24
93.20388436317444,static__example_uniform__reset_each_stage,fit_population,50,25
90.10152220726013,static__example_uniform__reset_each_stage,fit_population,50,26
92.75766015052795,static__example_uniform__reset_each_stage,fit_population,50,27
91.02166891098022,static__example_uniform__reset_each_stage,fit_population,50,28
86.53846383094788,static__example_uniform__reset_each_stage,fit_population,50,29
90.61833620071411,static__example_uniform__reset_each_stage,fit_population,50,3
90.94890356063843,static__example_uniform__reset_each_stage,fit_population,50,30
93.46048831939697,static__example_uniform__reset_each_stage,fit_population,50,31
84.9693238735199,static__example_uniform__reset_each_stage,fit_population,50,32
94.06779408454895,static__example_uniform__reset_each_stage,fit_population,50,33
90.2222216129303,static__example_uniform__reset_each_stage,fit_population,50,34
93.79157423973083,static__example_uniform__reset_each_stage,fit_population,50,35
92.7419364452362,static__example_uniform__reset_each_stage,fit_population,50,36
88.53754997253418,static__example_uniform__reset_each_stage,fit_population,50,37
94.79392766952515,static__example_uniform__reset_each_stage,fit_population,50,38
89.91825580596924,static__example_uniform__reset_each_stage,fit_population,50,39
89.5575225353241,static__example_uniform__reset_each_stage,fit_population,50,4
90.54054021835327,static__example_uniform__reset_each_stage,fit_population,50,40
91.13923907279968,static__example_uniform__reset_each_stage,fit_population,50,41
87.92710900306702,static__example_uniform__reset_each_stage,fit_population,50,42
94.77124214172363,static__example_uniform__reset_each_stage,fit_population,50,43
90.63829779624939,static__example_uniform__reset_each_stage,fit_population,50,44
93.7685489654541,static__example_uniform__reset_each_stage,fit_population,50,45
92.38329529762268,static__example_uniform__reset_each_stage,fit_population,50,46
93.61110925674438,static__example_uniform__reset_each_stage,fit_population,50,47
94.27793025970459,static__example_uniform__reset_each_stage,fit_population,50,48
88.88888955116272,static__example_uniform__reset_each_stage,fit_population,50,49
91.52542352676392,static__example_uniform__reset_each_stage,fit_population,50,5
97.183096408844,static__example_uniform__reset_each_stage,fit_population,50,50
91.73126816749573,static__example_uniform__reset_each_stage,fit_population,50,6
91.86992049217224,static__example_uniform__reset_each_stage,fit_population,50,7
86.91588640213013,static__example_uniform__reset_each_stage,fit_population,50,8
92.6886796951294,static__example_uniform__reset_each_stage,fit_population,50,9
82.97872543334961,static__example_uniform__reset_each_stage,validation,50,1
88.99082541465759,static__example_uniform__reset_each_stage,validation,50,10
70.88607549667358,static__example_uniform__reset_each_stage,validation,50,11
79.56989407539368,static__example_uniform__reset_each_stage,validation,50,12
80.39215803146362,static__example_uniform__reset_each_stage,validation,50,13
85.84905862808228,static__example_uniform__reset_each_stage,validation,50,14
80.64516186714172,static__example_uniform__reset_each_stage,validation,50,15
81.13207817077637,static__example_uniform__reset_each_stage,validation,50,16
81.81818127632141,static__example_uniform__reset_each_stage,validation,50,17
83.52941274642944,static__example_uniform__reset_each_stage,validation,50,18
75.86206793785095,static__example_uniform__reset_each_stage,validation,50,19
78.43137383460999,static__example_uniform__reset_each_stage,validation,50,2
75.60975551605225,static__example_uniform__reset_each_stage,validation,50,20
87.06896305084229,static__example_uniform__reset_each_stage,validation,50,21
73.95833134651184,static__example_uniform__reset_each_stage,validation,50,22
71.27659320831299,static__example_uniform__reset_each_stage,validation,50,23
72.85714149475098,static__example_uniform__reset_each_stage,validation,50,24
75.47169923782349,static__example_uniform__reset_each_stage,validation,50,25
80.8080792427063,static__example_uniform__reset_each_stage,validation,50,26
83.51648449897766,static__example_uniform__reset_each_stage,validation,50,27
83.95061492919922,static__example_uniform__reset_each_stage,validation,50,28
79.347825050354,static__example_uniform__reset_each_stage,validation,50,29
82.90598392486572,static__example_uniform__reset_each_stage,validation,50,3
81.87134265899658,static__example_uniform__reset_each_stage,validation,50,30
83.51648449897766,static__example_uniform__reset_each_stage,validation,50,31
75.60975551605225,static__example_uniform__reset_each_stage,validation,50,32
92.13483333587646,static__example_uniform__reset_each_stage,validation,50,33
64.91228342056274,static__example_uniform__reset_each_stage,validation,50,34
80.35714030265808,static__example_uniform__reset_each_stage,validation,50,35
91.86992049217224,static__example_uniform__reset_each_stage,validation,50,36
75.39682388305664,static__example_uniform__reset_each_stage,validation,50,37
82.45614171028137,static__example_uniform__reset_each_stage,validation,50,38
77.173912525177,static__example_uniform__reset_each_stage,validation,50,39
75.53957104682922,static__example_uniform__reset_each_stage,validation,50,4
78.18182110786438,static__example_uniform__reset_each_stage,validation,50,40
78.33333611488342,static__example_uniform__reset_each_stage,validation,50,41
75.2293586730957,static__example_uniform__reset_each_stage,validation,50,42
85.52631735801697,static__example_uniform__reset_each_stage,validation,50,43
77.58620977401733,static__example_uniform__reset_each_stage,validation,50,44
89.41176533699036,static__example_uniform__reset_each_stage,validation,50,45
79.41176295280457,static__example_uniform__reset_each_stage,validation,50,46
91.20879173278809,static__example_uniform__reset_each_stage,validation,50,47
82.41758346557617,static__example_uniform__reset_each_stage,validation,50,48
74.11764860153198,static__example_uniform__reset_each_stage,validation,50,49
73.7864077091217,static__example_uniform__reset_each_stage,validation,50,5
92.13483333587646,static__example_uniform__reset_each_stage,validation,50,50
85.26315689086914,static__example_uniform__reset_each_stage,validation,50,6
91.30434989929199,static__example_uniform__reset_each_stage,validation,50,7
79.43925261497498,static__example_uniform__reset_each_stage,validation,50,8
80.0000011920929,static__example_uniform__reset_each_stage,validation,50,9
94.22572255134583,static__task_uniform__carry,fit_population,50,1
96.80365324020386,static__task_uniform__carry,fit_population,50,10
92.72152185440063,static__task_uniform__carry,fit_population,50,11
89.94565010070801,static__task_uniform__carry,fit_population,50,12
95.110023021698,static__task_uniform__carry,fit_population,50,13
92.38095283508301,static__task_uniform__carry,fit_population,50,14
95.16128897666931,static__task_uniform__carry,fit_population,50,15
94.08983588218689,static__task_uniform__carry,fit_population,50,16
92.23057627677917,static__task_uniform__carry,fit_population,50,17
94.97041702270508,static__task_uniform__carry,fit_population,50,18
93.06358098983765,static__task_uniform__carry,fit_population,50,19
95.38834691047668,static__task_uniform__carry,fit_population,50,2
91.04938507080078,static__task_uniform__carry,fit_population,50,20
93.95248293876648,static__task_uniform__carry,fit_population,50,21
94.53125,static__task_uniform__carry,fit_population,50,22
84.7593605518341,static__task_uniform__carry,fit_population,50,23
88.32116723060608,static__task_uniform__carry,fit_population,50,24
95.63106894493103,static__task_uniform__carry,fit_population,50,25
90.10152220726013,static__task_uniform__carry,fit_population,50,26
95.2646255493164,static__task_uniform__carry,fit_population,50,27
94.42724585533142,static__task_uniform__carry,fit_population,50,28
88.73626589775085,static__task_uniform__carry,fit_population,50,29
91.04477763175964,static__task_uniform__carry,fit_population,50,3
93.86861324310303,static__task_uniform__carry,fit_population,50,30
92.91552901268005,static__task_uniform__carry,fit_population,50,31
87.11656332015991,static__task_uniform__carry,fit_population,50,32
90.67796468734741,static__task_uniform__carry,fit_population,50,33
89.33333158493042,static__task_uniform__carry,fit_population,50,34
93.79157423973083,static__task_uniform__carry,fit_population,50,35
92.7419364452362,static__task_uniform__carry,fit_population,50,36
88.93280625343323,static__task_uniform__carry,fit_population,50,37
89.15401101112366,static__task_uniform__carry,fit_population,50,38
87.46594190597534,static__task_uniform__carry,fit_population,50,39
91.85840487480164,static__task_uniform__carry,fit_population,50,4
88.73873949050903,static__task_uniform__carry,fit_population,50,40
90.71729779243469,static__task_uniform__carry,fit_population,50,41
89.97722268104553,static__task_uniform__carry,fit_population,50,42
96.07843160629272,static__task_uniform__carry,fit_population,50,43
93.19148659706116,static__task_uniform__carry,fit_population,50,44
94.36202049255371,static__task_uniform__carry,fit_population,50,45
90.66339135169983,static__task_uniform__carry,fit_population,50,46
93.05555820465088,static__task_uniform__carry,fit_population,50,47
90.19073843955994,static__task_uniform__carry,fit_population,50,48
90.99099040031433,static__task_uniform__carry,fit_population,50,49
93.70459914207458,static__task_uniform__carry,fit_population,50,5
96.05633616447449,static__task_uniform__carry,fit_population,50,50
93.79844665527344,static__task_uniform__carry,fit_population,50,6
93.4959352016449,static__task_uniform__carry,fit_population,50,7
93.22429895401001,static__task_uniform__carry,fit_population,50,8
91.74528121948242,static__task_uniform__carry,fit_population,50,9
93.6170220375061,static__task_uniform__carry,validation,50,1
90.82568883895874,static__task_uniform__carry,validation,50,10
83.54430198669434,static__task_uniform__carry,validation,50,11
80.64516186714172,static__task_uniform__carry,validation,50,12
91.17646813392639,static__task_uniform__carry,validation,50,13
89.62264060974121,static__task_uniform__carry,validation,50,14
87.09677457809448,static__task_uniform__carry,validation,50,15
86.79245114326477,static__task_uniform__carry,validation,50,16
78.78788113594055,static__task_uniform__carry,validation,50,17
88.23529481887817,static__task_uniform__carry,validation,50,18
80.45976758003235,static__task_uniform__carry,validation,50,19
89.21568393707275,static__task_uniform__carry,validation,50,2
85.36585569381714,static__task_uniform__carry,validation,50,20
85.34482717514038,static__task_uniform__carry,validation,50,21
78.125,static__task_uniform__carry,validation,50,22
68.08510422706604,static__task_uniform__carry,validation,50,23
80.0000011920929,static__task_uniform__carry,validation,50,24
83.01886916160583,static__task_uniform__carry,validation,50,25
80.8080792427063,static__task_uniform__carry,validation,50,26
85.71428656578064,static__task_uniform__carry,validation,50,27
92.59259104728699,static__task_uniform__carry,validation,50,28
88.04348111152649,static__task_uniform__carry,validation,50,29
88.034188747406,static__task_uniform__carry,validation,50,3
87.71929740905762,static__task_uniform__carry,validation,50,30
83.51648449897766,static__task_uniform__carry,validation,50,31
78.04877758026123,static__task_uniform__carry,validation,50,32
88.76404762268066,static__task_uniform__carry,validation,50,33
75.43859481811523,static__task_uniform__carry,validation,50,34
81.25,static__task_uniform__carry,validation,50,35
87.80487775802612,static__task_uniform__carry,validation,50,36
80.15872836112976,static__task_uniform__carry,validation,50,37
78.94737124443054,static__task_uniform__carry,validation,50,38
73.9130437374115,static__task_uniform__carry,validation,50,39
83.4532380104065,static__task_uniform__carry,validation,50,4
67.27272868156433,static__task_uniform__carry,validation,50,40
78.33333611488342,static__task_uniform__carry,validation,50,41
82.56880640983582,static__task_uniform__carry,validation,50,42
84.21052694320679,static__task_uniform__carry,validation,50,43
67.24137663841248,static__task_uniform__carry,validation,50,44
90.58823585510254,static__task_uniform__carry,validation,50,45
80.39215803146362,static__task_uniform__carry,validation,50,46
81.31868243217468,static__task_uniform__carry,validation,50,47
80.2197813987732,static__task_uniform__carry,validation,50,48
65.8823549747467,static__task_uniform__carry,validation,50,49
82.52426981925964,static__task_uniform__carry,validation,50,5
91.01123809814453,static__task_uniform__carry,validation,50,50
88.42105269432068,static__task_uniform__carry,validation,50,6
88.04348111152649,static__task_uniform__carry,validation,50,7
86.91588640213013,static__task_uniform__carry,validation,50,8
88.57142925262451,static__task_uniform__carry,validation,50,9
94.75065469741821,static__task_uniform__reset_each_stage,fit_population,50,1
96.5753436088562,static__task_uniform__reset_each_stage,fit_population,50,10
92.72152185440063,static__task_uniform__reset_each_stage,fit_population,50,11
88.3152186870575,static__task_uniform__reset_each_stage,fit_population,50,12
94.6210265159607,static__task_uniform__reset_each_stage,fit_population,50,13
92.85714030265808,static__task_uniform__reset_each_stage,fit_population,50,14
92.7419364452362,static__task_uniform__reset_each_stage,fit_population,50,15
94.08983588218689,static__task_uniform__reset_each_stage,fit_population,50,16
91.22806787490845,static__task_uniform__reset_each_stage,fit_population,50,17
94.67455744743347,static__task_uniform__reset_each_stage,fit_population,50,18
92.48554706573486,static__task_uniform__reset_each_stage,fit_population,50,19
94.17475461959839,static__task_uniform__reset_each_stage,fit_population,50,2
89.5061731338501,static__task_uniform__reset_each_stage,fit_population,50,20
93.73649954795837,static__task_uniform__reset_each_stage,fit_population,50,21
96.35416865348816,static__task_uniform__reset_each_stage,fit_population,50,22
87.4331533908844,static__task_uniform__reset_each_stage,fit_population,50,23
89.41605687141418,static__task_uniform__reset_each_stage,fit_population,50,24
94.17475461959839,static__task_uniform__reset_each_stage,fit_population,50,25
90.10152220726013,static__task_uniform__reset_each_stage,fit_population,50,26
95.2646255493164,static__task_uniform__reset_each_stage,fit_population,50,27
93.49845051765442,static__task_uniform__reset_each_stage,fit_population,50,28
85.98901033401489,static__task_uniform__reset_each_stage,fit_population,50,29
90.40511846542358,static__task_uniform__reset_each_stage,fit_population,50,3
93.13868880271912,static__task_uniform__reset_each_stage,fit_population,50,30
93.46048831939697,static__task_uniform__reset_each_stage,fit_population,50,31
89.26380276679993,static__task_uniform__reset_each_stage,fit_population,50,32
92.37288236618042,static__task_uniform__reset_each_stage,fit_population,50,33
90.2222216129303,static__task_uniform__reset_each_stage,fit_population,50,34
95.12194991111755,static__task_uniform__reset_each_stage,fit_population,50,35
93.14516186714172,static__task_uniform__reset_each_stage,fit_population,50,36
91.69960618019104,static__task_uniform__reset_each_stage,fit_population,50,37
93.4924066066742,static__task_uniform__reset_each_stage,fit_population,50,38
91.00817441940308,static__task_uniform__reset_each_stage,fit_population,50,39
93.0973470211029,static__task_uniform__reset_each_stage,fit_population,50,4
88.51351141929626,static__task_uniform__reset_each_stage,fit_population,50,40
90.2953565120697,static__task_uniform__reset_each_stage,fit_population,50,41
89.2938494682312,static__task_uniform__reset_each_stage,fit_population,50,42
94.44444179534912,static__task_uniform__reset_each_stage,fit_population,50,43
93.6170220375061,static__task_uniform__reset_each_stage,fit_population,50,44
93.7685489654541,static__task_uniform__reset_each_stage,fit_population,50,45
90.66339135169983,static__task_uniform__reset_each_stage,fit_population,50,46
92.22221970558167,static__task_uniform__reset_each_stage,fit_population,50,47
94.27793025970459,static__task_uniform__reset_each_stage,fit_population,50,48
91.2912905216217,static__task_uniform__reset_each_stage,fit_population,50,49
93.70459914207458,static__task_uniform__reset_each_stage,fit_population,50,5
94.08450722694397,static__task_uniform__reset_each_stage,fit_population,50,50
94.05684471130371,static__task_uniform__reset_each_stage,fit_population,50,6
92.4119234085083,static__task_uniform__reset_each_stage,fit_population,50,7
90.65420627593994,static__task_uniform__reset_each_stage,fit_population,50,8
93.39622855186462,static__task_uniform__reset_each_stage,fit_population,50,9
85.10638475418091,static__task_uniform__reset_each_stage,validation,50,1
88.99082541465759,static__task_uniform__reset_each_stage,validation,50,10
78.48101258277893,static__task_uniform__reset_each_stage,validation,50,11
83.87096524238586,static__task_uniform__reset_each_stage,validation,50,12
87.25489974021912,static__task_uniform__reset_each_stage,validation,50,13
90.56603908538818,static__task_uniform__reset_each_stage,validation,50,14
80.64516186714172,static__task_uniform__reset_each_stage,validation,50,15
86.79245114326477,static__task_uniform__reset_each_stage,validation,50,16
82.82828330993652,static__task_uniform__reset_each_stage,validation,50,17
83.52941274642944,static__task_uniform__reset_each_stage,validation,50,18
79.31034564971924,static__task_uniform__reset_each_stage,validation,50,19
84.3137264251709,static__task_uniform__reset_each_stage,validation,50,2
78.04877758026123,static__task_uniform__reset_each_stage,validation,50,20
87.06896305084229,static__task_uniform__reset_each_stage,validation,50,21
78.125,static__task_uniform__reset_each_stage,validation,50,22
71.27659320831299,static__task_uniform__reset_each_stage,validation,50,23
75.71428418159485,static__task_uniform__reset_each_stage,validation,50,24
81.13207817077637,static__task_uniform__reset_each_stage,validation,50,25
80.8080792427063,static__task_uniform__reset_each_stage,validation,50,26
82.41758346557617,static__task_uniform__reset_each_stage,validation,50,27
90.12345671653748,static__task_uniform__reset_each_stage,validation,50,28
80.4347813129425,static__task_uniform__reset_each_stage,validation,50,29
82.90598392486572,static__task_uniform__reset_each_stage,validation,50,3
84.21052694320679,static__task_uniform__reset_each_stage,validation,50,30
83.51648449897766,static__task_uniform__reset_each_stage,validation,50,31
76.82926654815674,static__task_uniform__reset_each_stage,validation,50,32
88.76404762268066,static__task_uniform__reset_each_stage,validation,50,33
80.70175647735596,static__task_uniform__reset_each_stage,validation,50,34
83.92857313156128,static__task_uniform__reset_each_stage,validation,50,35
91.86992049217224,static__task_uniform__reset_each_stage,validation,50,36
82.53968358039856,static__task_uniform__reset_each_stage,validation,50,37
85.08771657943726,static__task_uniform__reset_each_stage,validation,50,38
82.6086938381195,static__task_uniform__reset_each_stage,validation,50,39
83.4532380104065,static__task_uniform__reset_each_stage,validation,50,4
80.0000011920929,static__task_uniform__reset_each_stage,validation,50,40
73.33333492279053,static__task_uniform__reset_each_stage,validation,50,41
80.73394298553467,static__task_uniform__reset_each_stage,validation,50,42
84.21052694320679,static__task_uniform__reset_each_stage,validation,50,43
